author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Amazon Customer,/gp/profile/amzn1.account.AFQRAIK3LX6M4QK3HFT6BAQP54HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2018",1,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I just received this scale from Amazon today. The item was fine and looked great. We put it in our bathroom and both my husband and I weighed ourselves. Then just a few moments ago, my husband went to weigh our son and afterwards scooted the scale back against the wall. The corner of the scale lightly bumped the bottom of the toilet then shattered into a million pieces! We were so shocked! I understand that tempered glass shatters this way (we own cups made of tempered glass that have shattered this way when dropped on a hard floor), but I don't think this particular light bump warranted such an explosion of glass. We owned the scale for barely a couple hours and each only stepped on it once. The large number of positive reviews for this item made me believe it would be a good idea to buy a scale made out of glass, but obviously it was not. Thankfully, Amazon customer service was very understanding and prompt at issuing a refund, but I would not recommend this scale to anyone.",Very easily shatters!,Color: SilverStyle: DigitalVerified Purchase,"1,374 people found this helpful"
B. Williamson,/gp/profile/amzn1.account.AFP33S7JOLTWY4WO3HHRVGPYBSLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"THis is a very nice scale! We tried a different brand before getting this one and we have not been disappointed by the Etekcity scale. When you step onto it the display lights up and gives you the weight and then turns off about ten seconds later. The day we received ours I had to go to the doctor so I weighed myself before leaving home and my weight was only .2 lbs different from the doctor's scale. I'd say that's pretty accurate! It does not save your weight from you previous weigh in but I actually prefer that. I can remember (or write it down) and it's just simpler to use without that feature to me. The scale itself is very nice to look at, sleek and modern. I wouldn't hesitate to purchase!I try to be very honest and thorough in my reviews, if this review was helpful to you please click yes, thank you!!!",Beautiful and accurate!,Color: SilverStyle: DigitalVerified Purchase,"3,486 people found this helpful"
MrsJMc,/gp/profile/amzn1.account.AEZQNZXMMXM2Y6VGFGTLSA3BLGZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"This scale weighs consistently time after time. That means I don't lose a half a lb if I shift my weight or get off, pray, get back on. It still says I'm chubby. I believe it.","It says I'm chubby, consistently",Color: SilverStyle: DigitalVerified Purchase,"3,815 people found this helpful"
noworries99,/gp/profile/amzn1.account.AESBDNQXD4PNNKFFNJPMJ4OJQFWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2018",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,Love the accuracy. Easy to use. Looks great and should go with any décor.I'm trying to lose weight (who isn't) and the spring scale I was using before couldn't give me any accurate readings. This one calibrates easily before each weighing and gives me a dead on reading. No guessing. Now I know exactly where I'm at concerning my weight.The digital read out is bright and large enough to easily read.It came with a battery installed. All I had to do was pull the insulating strip and it was ready to use.I highly recommend this scale.UPDATE: Since I bought these scales I have lost about 2 lbs. per week. I am now 15 pounds lighter and much more energetic. Its fun to weigh in first thing each morning because I know I'm getting very accurate readings which I record on my calendar.Before I had these scales I would stand on my old spring scales and watch the needle bounce around. If I leaned a little one way or another the weight would change. Not with these scales. You will get the same reading even if you do it 3 times in a row. Its encouraging when you can see the little amounts of progress and chart your weight loss accurately.Its still a 5 star rating :) . I'm very happy with my choice to buy these scales.,"Looks good, easy to use and accurate - what more could you want?",Color: SilverStyle: DigitalVerified Purchase,664 people found this helpful
Maura W Thompson,/gp/profile/amzn1.account.AF5OK6UXMBZAKDMARGYI3BSTLI7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2018",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,4.0 out of 5 stars,"I really enjoyed this product for about 2 months. One day while cleaning, I went to pick up the scale so I could vacuum the bathroom floor. I gently grabbed the side of the scale and it completely shattered. I was so disappointed. After I wrote my first review on Amazon, I was contacted by an Etekcity customer support representative and they were extremely kind and wanted to be sure that I was satisfied with their product. They shipped me a brand new scale at zero cost to me. I’ve had it for almost a week now and it seems to be working perfectly!",Shattered Glass but was sent a replacement for free!,Color: SilverStyle: DigitalVerified Purchase,456 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AFAESMIGY5YEWQIWCJTZPTFIJ4EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2018",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,It doesn’t work! I calibrated it then got on the scale and it said I was at least 30lbs less than what gym scale and the doctors scale says. As much as i wish I was that light I know I’m not. Every time I step on the scale I get a different weight. And by different I mean 10lbs heavier or lighter within minutes of each other. It makes no sense. I am very dissapppinted,It displays crazy weights!,Color: SilverStyle: DigitalVerified Purchase,472 people found this helpful
John D. Crawford,/gp/profile/amzn1.account.AEOICC6O66IG6P2V4DNDMVCD342Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"It worked fine for a few days, I felt it was fairly accurate and it gave me consistent weights. But now all the screen will show is ""LO."" The first time I changed the batteries, and two days later the scale was dead again. I've now changed the batteries multiple times and I get the same thing, making the scale useless.",Broke within two weeks.,Color: SilverStyle: DigitalVerified Purchase,330 people found this helpful
Farm wife,/gp/profile/amzn1.account.AHBXW7ZW4REV67MM4ZC6JW54KPAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"I've finally got a scale that isn't annoying - I've had several scales from various stores and they all invariably give a different weight almost every time I step on. I could step on and off four or five times in a row and get three or four different weights - and not just by a fraction but by a pound or more.This one is different! It weighs consistently every time. It came with little extra pads to level it, which seems like an indication that it is well made and so, likely to be more accurate. I like the look and it's a bit bigger than the chain store ones. And it did not cost any more than I've paid in those stores. Overall, I have to say this is the best scale, by far, that I've ever owned. I highly recommend it.",Accurate,Color: SilverStyle: DigitalVerified Purchase,265 people found this helpful
bookworm,/gp/profile/amzn1.account.AH5NPEJGF6SI6YVKCG5FCTRYRDBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"This scale worked the first time I used it, and after that it won't stay calibrated.  After a few seconds in says error.  I would not recommend it.7/17/17 updateShortly after writing this review, I was contacted by the seller and was offered either a replacement scale or a refund.  I was pleasantly surprised by this, as I didn't request either of these things, and it was proactive on their part after they read my review.  Excellent customer service.",I would not recommend it.,Color: SilverStyle: DigitalVerified Purchase,192 people found this helpful
MCooke,/gp/profile/amzn1.account.AE6VLAOWC3UO67TDNTGKTSVK2P6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,4.0 out of 5 stars,"I originally posted a 1 star review for this scale--one of the only really low reviews I've ever given--because the first one I ordered stopped working after one day. But I need to give credit where it's due! The day after posting it, Etekcity sent me an email saying they would automatically send me a replacement scale. The new one arrived three days later. It works well and I give Etekcity a lot of credit for proactively fixing the situation. That's why I changed my review to 4 stars!",Responsive customer service,Color: SilverStyle: DigitalVerified Purchase,668 people found this helpful
Alexander R. Pruss,/gp/profile/amzn1.account.AHYQ3ZTRJKCP2M4O3RXMFH4P5LSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2019",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"Excellent scale, with very repeatable results. I did this test: weigh myself: 172.4 wash hands, then weigh myself again: 172.2 get 15 lb weight and weigh myself: 187.4 (=172.4+15) put away 15 lb weight and weigh myself: 172.4There was thus a 0.2 lb wobble among the four test measurements. That's the scale increment, and so this is certainly acceptable.You can calibrate the scale by tapping it with a foot while not being on it, but unlike our previous scale, you don't need to calibrate it each time you use it. This scale shows numbers instantly as you start to step on, and the numbers increase as you put your full weight on, and then it stabilizes at a final reading. It feels faster at getting a reading than our previous scale.I also like the fact that there are no needless features to run down batteries: it just weighs, and that's all. There are no buttons on the top, which should make cleaning easier than our previous scale which had useless (for us) buttons for keeping track of different users' weights.My only wish would that the corners were a bit more rounded.",Repeatable results,Color: SilverStyle: DigitalVerified Purchase,18 people found this helpful
Christopher Hayden,/gp/profile/amzn1.account.AENHA7KIDQE5I27AZPGUHRM34JYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2018",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"I purchased the Etekcity Digital Body Weight Bathroom Scale With Body Tape Measure, Tempered Glass, 400 Pounds Scales. After having it for less than a couple of months, the lighting on the screen started to go very dim. You had to bend down to see what the exact number was or get off and get back on multiple times before the numbers would appear dark enough to read (and it still wasn't completely clear). I thought this was a battery issue so I replaced the batteries but noticed the numbers still didn't show up as defined as they did when we first got it. After only a couple of weeks with the brand new batteries and with very little usage (there are only two people in my home and I would say we each stand on it no more than 3-4 times a week total), the screen started to display ""Lo."" I replaced the batteries again and while I haven't gotten the ""Lo"" alert, I can still hardly read the numbers on the screen. I bought this product because of the wonderful reviews and have been very disappointed.",I bought this product because of the wonderful reviews and have been very disappointed,Color: SilverStyle: DigitalVerified Purchase,29 people found this helpful
No Name,/gp/profile/amzn1.account.AEGWXVBG3CU4N6N46STUJPLJZHHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2018",3,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,Your browser does not support HTML5 video.                       Love this weighing machines. Seems like it is built to last. I have been using it for a week now and shows precise readings. here are some of the pros and cons.Pros:1. Gives precise readings using 4 sensors2. Can use both Kg and Lb as measurement unit3. Auto turn off when not in use4. Rubber caps at the bottom to keep it in place5. Battery easy to install6. LOOKS AMAZING !7. Comes with free measurement tapeCons:1. Cannot measure over 400 pounds2. Does not work properly on mats or rugs (Have to use it on hard surfaces only)Except for few cons this is a great weighing machine to have,"Precise, durable,and stylish weighing machine",Color: SilverStyle: DigitalVerified Purchase,29 people found this helpful
Rylie,/gp/profile/amzn1.account.AH6MSSTY7DXXJNGHULL6CH4SSZKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2019",1,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,2.0 out of 5 stars,"I really liked this scale but I have two MAJOR complaints of why I WOULD NOT RECOMMEND. 1st for some reason it’s batteries would die within one week of using and you would need to replace - my roommates and I just started taking them out and only putting them in when we were going to weigh ourselves. 2nd is that it is very fragile, one of the first times I set it down the glass chipped and today i moved it (not aggressively at all) and the entire scale shattered which honestly caught me off guard - be careful if you get it",Fragile & kills batteries quickly,Color: SilverStyle: DigitalVerified Purchase,14 people found this helpful
AH,/gp/profile/amzn1.account.AEUJJMVSNGLPDVO37IA65MHGGUAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2019",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,3.0 out of 5 stars,"I've had this product almost two weeks, and I was really loving it up until a few days ago.  It seemed to be accurate and consistent.  However, this past weekend it gave a slightly unbelievable (low by 2-3lbs) weight, and I recorded it, only for it to go up by 3lbs the next day.  I know weight can vary based on time of day, so I assumed it was just that, even though 3lbs seemed like a big difference.  But this morning I tried it again, got a normal reading, recorded it, and went to weigh myself again to test it, having done nothing except walk across the room and not moved the scale--and it went up by 1.2lbs.  Keep in mind both times I weighed myself I did it multiple times at once to assure consistency, and it seemed positive of the lower weight and then positive of the higher weight, though nothing had changed.  I do move my scale frequently since I don't have floor space for it, but I'm careful to zero it out or ""calibrate"" it every time I step on it.  A difference of ~2lbs might not matter if you're just occasionally checking your weight, but for someone trying to track it like I am, it really throws things off.  I'll probably order a different one.",Stopped being entirely accurate after two weeks,Color: SilverStyle: DigitalVerified Purchase,11 people found this helpful
Rachel Concannon,/gp/profile/amzn1.account.AFYBW46NY4KIZFET7Z5GT7R4R65Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"I have a love-mostly hate relationship with my scales. I wanted one that wasn't overly fancy, but at least told me an accurate weight. the previous one would tell you one weight, then you would get right back on and it would be substantially different reading (like 5lbs difference). I bought this and took it out of the box and was pretty happy at first. a little on the heavy side but looks great. the sample batteries that were in it didn't work at all, so I was a little annoyed I had to replace them right out of the box. but once it had new batteries it worked just fine. it gives a read out very quickly, and seems to be pretty accurate (no getting on and off with a different read out every time). I'm happy with this scale.","Simple, sleek looking scale that packs a punch",Color: SilverStyle: DigitalVerified Purchase,39 people found this helpful
Carebear,/gp/profile/amzn1.account.AEKRGK67234XAYJWITBQJ6S7ZG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2019",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,2.0 out of 5 stars,"Gosh so weird to write a negative review because of the many positives ones. Maybe I got a lemon. I’ve used for a week. Changed batteries. But the reading is not consistent. I calibrate first. Then weigh. Then if I happen to step on a third time it weighs something completely different. Literally the weight will change every few seconds. I walk to the living room and back again, different weight. It’s usually only off by a few ounces but I am in the middle of a weight loss journey, and every ounces matters when I weigh in twice a weak. So frustrated as the scale I started my journey with has completely stopped working and now I’ve got two useless scales sitting there. :/",Maybe I got a lemon?,Color: SilverStyle: DigitalVerified Purchase,12 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHQ5PSOMWGSFKHAASDTR6WGFRV3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2017",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"When it arrived it started displaying ""Lo"" on the screen so I replaced the batteries and within 2-3 days it started displaying the message again. :( and now it has stopped turning on completely.","""Lo""",Color: SilverStyle: DigitalVerified Purchase,71 people found this helpful
Ann Taylor,/gp/profile/amzn1.account.AEXUPNG4B6TPN7VEZKYCSOJLLA7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2020",0,,https://www.amazon.com/Etekcity-Digital-Bathroom-Measure-Tempered/product-reviews/B01HI1W1V4/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"After reading multiple negative reviews, I was hesitant to buy this scale but decided to risk it anyways since it was the best option without being too expensive.There were a lot of complaints about inaccuracy but I have had no issues so far. Regarding it breaking, it is glass and obviously will break if you just throw it around and don’t handle it carefully (such as kicking it with your foot to move it or accidentally hitting it). Additionally, I don’t think a lot of people realize that this comes with warranty, all you have to do is register it (info comes with the package) and they will send you a new one or refund you, whichever you prefer.For the price, this is a quality scale. I don’t understand most of these negative reviews.This is a business, this is a mass produced product, there will be some bad batches, just make sure to use your resources (aka warranty). Might as well take the risk, it is not like you can’t return it or have a new one sent.",BUY IT!!!!!,Color: SilverStyle: DigitalVerified Purchase,6 people found this helpful
