author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Sally,/gp/profile/amzn1.account.AHGGJAFCNP6PFJLE6ZSHCKPQBBMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2019",3,8,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,This thing is awesome! I only a 2018 Dodge Durango that sadly does not have leather seats. I own three dogs and it is just a nightmare pulling out my extension cord to vacuum my truck. I can now just plug this little guy into my 12v car outlet and I’m good to go! The power in this vacuum is as good as it’s going to get for a car vacuum so if you want extreme suction - buy a shop vac. Also the attachments are fantastic.P.s. I own 3 dogs- it picks up hair. The spots with sand in the picture are not vacuumed over yet to compare.,The most impressive car vacuum,Color: BlackVerified Purchase,"1,608 people found this helpful"
adam,/gp/profile/amzn1.account.AFHX5WBVWZUURX7FEF3HPLRYDXOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2019",0,2,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"I don’t understand the reviews stating it’s lack of suction. Yes, it’s not super powerful but it works! I don’t know what people expect from a $30 car vacuum but it works great to pick up dirt and crumbs in a pinch. The accessories are useful and the extra filter is clutch.",Would recommend for the price point,Color: BlackVerified Purchase,895 people found this helpful
Julia Bright,/gp/profile/amzn1.account.AFLXVEV2S43LVINAXUMY6466YXBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2018",0,4,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Your browser does not support HTML5 video.           I'm glad to have such a great stuff in my car. Yes, it is not a powerful as my vacuum  cleaner in the house, however, it cleaned out all the garbage, which I accumulated over the past autumn and winter in the car.At the end of October my husband and I went to the ocean and as we tried to be neat - the sand was still in the car. Finally, I got rid of it!Now my beauty again is clean, as on the first day, when I bought her))))",I'm glad to have such a great stuff in my car!,Color: BlackVerified Purchase,"1,491 people found this helpful"
RIDE-SHARE DRIVER,/gp/profile/amzn1.account.AHUQQ6HON5Z6TNGAXHILHK4OIC3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2018",0,1,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"EXCELLENT AUTO VACUUM, but check you car's fuse box and make sure it's at least 15 amp because this vacuum blew the 10 amp fuse of the cigarette lighter outlet in my 2013 Subaru Outback.  HOWEVER, the Outback has a second power source located inside the console and it is rated at 20 amp.  This is a terrific vacuum cleaner!  Very easy to set up!  This baby does the job! I drive for both ride-share companies and make it a point to keep my car spotless and this small but MIGHTY vacuum does the job!  A clean car gets better tips!!!!","EXCELLENT AUTO VACUUM, but....",Color: BlackVerified Purchase,706 people found this helpful
ReviewerViewer,/gp/profile/amzn1.account.AEYTE6VW5QS7M2B7PLCWP4GJAKSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2019",0,3,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Your browser does not support HTML5 video.           Nice caddy and for the price does a decent job. Not as powerful as a commercial vacuum but if you are one to stay on top of a vehicles appearance, this does a good job of doing so.",12V power source means power within the car,Color: BlackVerified Purchase,546 people found this helpful
Busybeeerc,/gp/profile/amzn1.account.AE7ZSROJU4LVJ55AXYQ4CGKZPIZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",6,3,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Your browser does not support HTML5 video.           Update 10/15/2020:I have been using this vacuum for more than a year and belobe that it already paid me back. I am washing/cleaning my car myself regularly and was paying the store 2-3 bucks for the vacuum every time. Decided to get this vacuum and am very happy with the results.I also got an AC/DC converter with a car charger and sometimes bring it to my office to vacuum the floor. Works great! Recently, started to keep it no the car with the converter so that I can use it anywhere anytime when needed. Worth every penny! Still highly recommended!Original Review:I wash my car and clean the interior very often. There for to avoid using the paid vacuum at the wash center I use my own anytime anywhere! So I bought this Thisworx and it’s awesome. Not only the very convenient small size, the great suction power for a car vacuum amazed me. The attachments are very useful. The long extension unit is very flat and helps cleaning narrow areas like the sides of the seats. The brush attachment is very successful to clean the carpet. The cord is very long which is a great plus to have the vacuum back to the trunk. It will be way enough for a small and a bigger size car. Once you are done you can put everything back in it’s nice bag that comes with the unit. Cleaning is very easy. You can disassemble the unit and can clean (I prefer washing) it.I am very satisfied with the results. Always keep it in my trunk organizer and use as needed. Highly recommended!!!",A keep in car gadget!,Color: BlackVerified Purchase,225 people found this helpful
kayeleonie,/gp/profile/amzn1.account.AFXC4RKL3OJMVPTNOZ3R66AWKLGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2019",2,1,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,This product was purchased with another product.. I am completing the same review for both...So I purchased this item a while back.. I really needed to clean my car but I rally wasn’t looking forward to it ( it’s like emptying the dish washer)....but last Sunday I woolens up and tackle that job.. the vacuum made things so much easier... I appreciate that it had all the little accessories help do a through job....I also received the car spray and the mop.. so worth it.. I would make this purchase again..,Best Vacuum,Color: BlackVerified Purchase,263 people found this helpful
Simon Garfunkal,/gp/profile/amzn1.account.AHY2GZDO4RQPFOWLEMBRM4OZG6MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2018",0,2,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Great little vacuum! I have used it twice so far and I am not disappointed. I got a follow up email a few days ago from the seller, the p.p.s stated to turn on the engine when using the vacuum. I found that out earlier as I had the stereo on in my truck while vacuuming and noticed the sound degrade from my speakers, I started the engine and all was good again. I cracked the brush accessory by accident trying to fit it over the longer adapter, but it seems to still work fine. The carrying case is very nice and everything fits in it.",Great little vacuum,Color: BlackVerified Purchase,239 people found this helpful
Jessica Lambert,/gp/profile/amzn1.account.AGJBYQ5AYO5EHYWB3X6VDICIUPOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2019",0,2,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I figured with so many great reviews I couldn’t go wrong giving it a shot. Did it get my Nissan Versa relatively clean? Yes. Did it take five hours to do so? Yes, yes it did. It did pick up some dirt out of my car, but it struggled to pick up dog hair ( which is the main thing I wanted it to clean) and anything that wasn’t super fine. The suction is not strong at all, but like I said- technically it did pick up some dirt, just not enough for me to justify running my car for five hours. The filter had to be cleaned every five minutes, but it never really got full. It over heats and has to shut off. The vacuum doesn’t seem to work at all on its own without one of its attachments. The rest don’t work at all. My recommendation? If you don’t have five hours to spend cleaning your car, skip this one.",Does this work? Technically.,Color: BlackVerified Purchase,142 people found this helpful
sandra,/gp/profile/amzn1.account.AFOJMFUKGYKY5KQ2Y66MAYHVB56A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2018",0,2,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"This car vacuum is awful, it doesn’t suck up anything. I don’t know if it’s just the one I got or if they are all like this but It makes a god awful sound that makes you just want to throw it in the trash!",Doesn’t work well,Color: BlackVerified Purchase,139 people found this helpful
AsadaFries,/gp/profile/amzn1.account.AE7BARFAT6D42NSKU2IVLGYPJTZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2017",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Decided to buy this vacuum cleaner because we have a baby and we need to keep our surroundings clean. We were pleasantly surprised with the quick delivery, packaging and the bag that it came with making it very convenient to carry around and keep at one place. The vacuum itself is powerful, easily cleaned out the sand from the car seats, as well as the other dirt form the floor mat. The chord is long, so you don't have to worry about the back seats and trunk. Easy to clean, comes with an extension to get into narrow spots. We're satisfied!",Great vacuum cleaner for the price,Color: BlackVerified Purchase,189 people found this helpful
Zosyn,/gp/profile/amzn1.account.AEMG7LC5Z4FHMJDU3IGZAEC3HAVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,2.0 out of 5 stars,"Your browser does not support HTML5 video.           Cant believe this product getting such a good rating and so many buyers. Not sure if I got a defective unit but I will be returning this.Pros:-Good cord length-looks nice-comes with a bag-hepa filter is goodHowever if a machine doesn't do whats in the name, then it becomes useless.Cons- as the title suggests, poor suction power. Some comment mentioned that its not strong enough for a deep suction (and i agree). However its not even strong enough for sucking in the obvious debris laying on the floor. I noted that the strongest suction is if you use the plastic funnel with it. The brush and the long extension are basically useless and I cant even feel any air movement when I attach those.",This vacuum sucks (and not in a good way),Color: BlackVerified Purchase,63 people found this helpful
Amah Che,/gp/profile/amzn1.account.AHQWYWXDMKTETCM5N5JSC2LFZEUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2019",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I was very skeptical about the suction from a 12v supply, and I wasn’t wrong. I’m an Uber driver and I love to keep my car clean. Thought this would be perfect to easily pick up dirt between rides instead of stopping at a gas station every now-and-then, but I was wrong. The vacuum wouldn’t pick small pebbles, and worst of all, it wouldn’t pick up hair. The only good thing is that the long hose together with the flat tool makes it easy to access tight areas between the seat and the arm rest. Suction is just terrible. I had to go back to using the gas station vacuums because they clean extremely well, and I would only use the 12v vacuum for hard-to-reach areas. If you are thinking of having a clean car, this is not it.",Poor suction. Just terrible,Color: BlackVerified Purchase,87 people found this helpful
Person,/gp/profile/amzn1.account.AFL3ITGXIBMP2GD5XW767USYNVGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"As nice as it may look, its suction power is terrible. You will have to go over something at least 10 mins back and forth. Also don't even think about emptying it inside your car. You have to use a little bit of strength and all the things you just vacuumed go flying everywhere. This is the first car vacuum I've bought and I'm considering other options due to how bad this experience has been.",Uh no,Color: BlackVerified Purchase,48 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AGBO5CZTAFV6RP6C25ITBYZEOFJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 7, 2019",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"This was the worst product I have ever bought online. I read the reviews and they looked good, but this vacuum is a waste of money and garbage It doesnt work. You can barely feel any suction. I vacuumed over the upholstery and you couldn't even tell it had been vacuumed. Also, the plug got scorching hot. I got worried it would catch on fire. Very disappointed and will he returning. Dont waste your money.",Not worth time or money,Color: BlackVerified Purchase,60 people found this helpful
Ronaldo Lopez,/gp/profile/amzn1.account.AHPVGR4JALVYAQ2QDSO3K3QL2PNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2018",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"I used this vacuum sparingly over the course of about 2 and half months to clean my car when it got dirty and it just stopped working in the middle of me using it and it hasn't turned on ever since. Waste of money from the use I got out of it.UPDATE : Julia from ThisWorx contacted me and sent me a new replacement model free of charge and I didn't even have to send back the seemingly defective model. Upon receiving it I saw it still didn't work so I figured it was something wrong with the car. Yesterday when I was getting my oil changed I mentioned to my service rep that the 12 volt outlet stopped working while I was using the vacume but I already changed the fuse and it still didn't work. He did some digging around and replaced a different fuse that neither of us thought to change for a while and it started working like a charm again. Bottom line, awesome customer service but do be aware that these devices can and might just blow a fuse in your car. If you don't know what that means it might sound scary and discourage you but it's as common as the common cold. It's an easy $1-$3 fix and if you take your car to the dealership or an auto zone they'll do it for you might even do it for free.",Stopped working after about 3 or 4 uses. (Updated),Color: BlackVerified Purchase,900 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHFAMMGTUOU5YDBONT42V2PBTIDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,Do not waste your money on this vacuum.  Does not pick up at all.  Even after going over an area many times.Would NOT recommend this product!!,Does Not Work,Color: BlackVerified Purchase,43 people found this helpful
Todd A Schneider,/gp/profile/amzn1.account.AFMMIDH6BOJBQKB7YEBWF276DTYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2019",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"i Was really excited about this product as I always seem to get my car with crumbs and grass right after a days worth of cleaning it. When I received the product, I used as instructed and clean the filter right when I was done.When I first used to vaccuum...I didn’t really have much to suck up so I didn’t really notice the problem until the next use that the suction for this is horrible! It literally did nothing and I had cleaned the filter so it wasn’t filter problems. I DO NOT recommend this product.Not sure if this just maybe used for soggy hair but definitely not little crumbs or small dry blades of grass in a car.",Suction quality is not up to par,Color: BlackVerified Purchase,58 people found this helpful
Tatiana,/gp/profile/amzn1.account.AFF2EF7IQJPSHZZ4LU2EHD7JAWEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 29, 2018",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"The vacuum has poor suction. I used it once and barely anything was vacuumed up. I would return it, but unfortunately it is too late. I wish I would have use it earlier so that I could have returned it.",Poor suction,Color: BlackVerified Purchase,56 people found this helpful
Nonideological,/gp/profile/amzn1.account.AFSI4EB24R2IF22HLLJG7DXY7HSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2019",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"Got everything out of the box, plugged it in the car and it literally stopped working after 2 minutes. During that momentous two minutes and cleaned pretty well the rubber mat in my car. Cord was a great length. However, the unit itself is junk - it's all cheap plastic and if the thing stopped working entirely after such a short time, then the manufacturer has some serious quality control issues.",ThisDoesNotWorx,Color: BlackVerified Purchase,33 people found this helpful
Fallon Graffree,/gp/profile/amzn1.account.AFTCZHXVLHK2R5OAOM4QWRSYKVQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,Didn't like it! It doesn't pick up anything! It's a waste of money and time!,⛔Not Worth It!!!!!!🛑,Color: BlackVerified Purchase,31 people found this helpful
MILFORDMAN,/gp/profile/amzn1.account.AE32P33MYMOBOUWIZ4C4SAR3UFSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/ThisWorx-for-TWC-01-Car-Vacuum/product-reviews/B06ZY896ZM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,Another one of those products that ...- MAKES PROMISES- LOOKS GOOD - and simply DOSE NOT WORK---you can get more suction - sucking through a strawsave your moneyand get yourself a REAL VACUUM,LAND-FILL READY!,Color: BlackVerified Purchase,27 people found this helpful
