author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Jen Stafford,/gp/profile/amzn1.account.AG7C7STVPLJ7NWPHWJOQGVPYUKJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2019",1,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"It’s big. Bigger than anticipated. Or maybe my car is just smaller than anticipate. 😁 But it’s super sturdy and holds its shape. I love that it’s easy to line with a grocery bag. I wish it were smaller, but that’s hardly a defect. Totally deserves its 5 stars.",Big and sturdy. Like: real big.,Color: BlackVerified Purchase,227 people found this helpful
L,/gp/profile/amzn1.account.AHGJNS47BP3XOWDEAENUYIIAPNTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2019",0,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,2.0 out of 5 stars,"I always have trash in my car and I usually use a plastic bag as a trash can. Since that looked “trashy” I decided to buy this auto trash can.Pros:- it’s made nicely. Materials good and it looks nice- it’s sturdy- it holds a decent amount of trash- it’s waterproof so I feel comfortable throwing away liquidsCons:- it’s so bulky. I drive a Jetta so I don’t have a ton of room. I can’t keep it in the front because my passengers don’t have enough room for their legs to sit comfortably.- it’s too heavy for my gear shift. If my car is on Drive, you can shift it to the right and it’ll go into Sport mode. It scared the crap out of me when it shifted on its own and my car revved up.- The only space I have for it is hanging off the back of the passengers seat. It’s uncomfortable reaching back there every time I have trash and I have to remove it when I have passengers in the back. After trying to use it for a couple weeks, I gave up and stopped using it. It became more of a hassle than a convenience.",Too bulky for my Jetta,Color: BlackVerified Purchase,198 people found this helpful
Lara Kohl,/gp/profile/amzn1.account.AFDIK6DWNJ2FC7PKJRYIEOBAEXIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"can't believe I'm writing a review of a trash can, but this works really well! for years I've used the pop up, cylinder shaped trash cans that never stay in place no matter how I try to secure them to the floor board, spilling trash everywhere. This trash can has an adjustable strap that I loop through my center console so it hangs between the two front seats (facing the back). this makes it easily accessible to both the front and back seat and keeps it from tipping over. It's larger than any other car trash can I've seen in stores, so holds plenty (I line it with a grocery store plastic bag, which fits perfectly). the lid easily Velcros shut and the round opening on top also helps keep trash from spilling.  I will say it covers up the rear seat air controls that are on back side of my center console, but passenger can easily reach under trash can to get to those. The strap was long enough for the console in my Yukon, but it did not fit on either of our full size Dodge pick ups. very happy with this.",nice!,Color: BlackVerified Purchase,123 people found this helpful
Tsalagi Stacey,/gp/profile/amzn1.account.AGGMKAJ2KWHOXQJO7ZXAGWK3ADUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2019",1,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,There is nothing bad to say about this product. It fits perfect and does exactly what it is intended to do. I no longer have garbage in my car. I wish I would have found this sooner.,Everyone should have one of these,Color: BlackVerified Purchase,72 people found this helpful
Kaitlyn,/gp/profile/amzn1.account.AEPTCGTNQYAO7ZLPFPJONQYVUSHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2019",0,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,4.0 out of 5 stars,"The trash can is great. I like the small opening so things stay in and how the lid velcrows shut. Size is great too and I'm able to store more bags. I did make one adjustment so far. I added support for the bottom to separate the bags from the bag inside (plastic at bottom to make more rigid)I also wish that the strap could get a little tighter, I guess my console is too small to make it right against it. Also the velcro at the bottom doesnt stick to MY carpet very well. Maybe I'll get a brush and see if I can make it stick a little better. Otherwise I love the pockets I have so much extra storage with that. I need napkins, small survival items, and hand sanitizer (and a few other small things) on the front and sides. easy for me to grab from the drivers seat.",Nice Trashcan,Color: BlackVerified Purchase,56 people found this helpful
Luke,/gp/profile/amzn1.account.AEHER6YJEUUFHXPGVW3RDXMEA6MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2018",1,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"The product was larger than I expected, in a good way ;). The materials are solid and the interior looks like it could definitely handle a few spills. The support sticks used to hold it open seem like they could fall out since there is no sleeve, but otherwise everything looks good.",High Quality Product,Color: BlackVerified Purchase,57 people found this helpful
annlw582,/gp/profile/amzn1.account.AET7DXKBMG2UKEBT7YCLZEVKEMKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2019",0,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,Love this car trashcan! Fits my 2008 Toyota Corolla. Both passenger and driver can easily reach it. Can use a regular plastic bag from Walmart to fit inside. I especially like the Velcro strip on the underside that sticks to the carpet to secure it in place. Highly Recommend! Great price!,Fits perfectly added Velcro keeps it in place,Color: BlackVerified Purchase,45 people found this helpful
LF,/gp/profile/amzn1.account.AHFQTTUVSRENT4HOSZIFFI5D2RIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 8, 2019",4,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Great trash can for my car! Admit it, if you're looking for a car trash can, your car probably looks like it’s been to a fraternity party - even though you're a full grown adult. Don't be embarrassed. Ok, maybe you should be. Just buy this trash can and get your stuff together, one candy wrapper at a time.",No longer driving with empty soda bottles and chip bags all over!,Color: BlackVerified Purchase,39 people found this helpful
Seth Connolly,/gp/profile/amzn1.account.AF3M6VIAIBDQRZ3B5XPPY3PWDKMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2019",0,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"It's a trash can, so it's not going to change your life or anything.  However, this one allows you to put in a trash bag (or reuse the plastic bags from the store), has the whole in the top that is big enough for soda cans, the strap is big enough to put wherever (i looped it through my console so it's right in the middle of the back floorboard).  The velcro on the bottom was a pleasant surprise, keeping it from moving around.  Better than my previous method of just tossing my trash in the floor board right behind my seat.  Keeps your ride nice and clean.",I like this product,Color: BlackVerified Purchase,37 people found this helpful
Dave O.,/gp/profile/amzn1.account.AHXLERNV7477P4Y35B3DFVQSO6IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2019",1,,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,4.0 out of 5 stars,"I don't see the point of having a trash can strapped to the center console when it blocks 12v plugs, radio controls or vents. I prefer to have them be free standing. I used to have a nice trash can in my 2007 Silverado Crew a while back that had good velcro and a weighted bottom, but a tweeker stole it. After that, I tried a hard one but it was constantly tipping over.This one is pretty good. The top holds its shape OK, but the thing falls over easily and the sides/bottom deform a bit. I added some 1/2"" PVC to the bottom and it is working pretty good now. The velcro still doesn't stick too good. If you want to do the same, the PVC dimensions are two 4"" lengths and one 5"" length. Use 90° elbows and seat the pipe in there good. It fits nice and snug and adds some mass to the bottom to help prevent it from tipping over.I think I'll add some sand to the PVC and cap them to increase the mass. I may also sew in a nicer velcro strip on the bottom. I wouldn't add side bolsters because I want all the weight in the bottom to prevent tipping.",Needs some modification to be free-standing,Color: BlackVerified Purchase,28 people found this helpful
Amy Avila,/gp/profile/amzn1.account.AHUEVLGDFJ73OJDQLUVKAMYDBNKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2019",1,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,I love this trash can! I always had a plastic bag in my car and now my trash can looks nice! I think everyone should have a trash can bin in their vehicle. I got the hook from Amazon too.,Love It,Color: BlackVerified Purchase,16 people found this helpful
Terra Clayton,/gp/profile/amzn1.account.AGTOZVDZWQPCPKEMTD65GJE7IPLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2019",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,About a month after I wrote the review below the strap completely unraveled and I can no longer hang the trash can off my seat.Only had it about 2 months now but no complaints so far. I never sit in the back so idk about leg room but no one has ever said anything about it? I line it with an old plastic grocery bag but I think even if you didn’t it would still be leak proof. I hung it from the headrest of the passenger seat in my Honda CR-V and it is easy to reach from the drivers seat. Overall I am happy with it!,Updated! No longer recommending.,Color: BlackVerified Purchase,11 people found this helpful
c smith,/gp/profile/amzn1.account.AFG64GROLG7DBCQHGHOJVOYD2CXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2019",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"This trash container is working great in my day cruiser van. I line it with disposal bags for baby diapers, they fit inside the EBAuto trash container. I ordered a second EBAuto trash container after I realized my 1/2 gallon stainless steel water jug fits perfectly inside, the jug neck pops out where the trash goes in. Sitting side by side they are neat and clean and you can see the jug, so theres no mistaking which one is for trash. The EBAuto container will keep the water jug from rolling around the van, also some insulating value for keeping water cold.",Great design,Color: BlackVerified Purchase,8 people found this helpful
iGirl,/gp/profile/amzn1.account.AEJGGSII6G7PCUMWLJLWOQCBBT3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"This trash can is nice and has definitely helped my car be not so messy with trash from my kids. It doesn't fit well in my car though. I have a Chrysler T&C and the strap doesn't fit around the center console. So I looped it through one of the arm rests. The strap isn't long enough to fit around both arm rests, so it's a little wonky. It fits nicely on the floor behind the center console but since it's only attached on one side, it tends to flop over if kicked or bumped. I have kids that are constantly in and out of my van, so it's always getting bumped. Fortunately the lid keeps it from spilling the garbage. I also wish the flap on the lid was a bit longer. I like to put trash bags in the can to keep it clean, and there's not much room for the bag to fold over the top of the can with the velcro holding the lid on so close to the top. I hope this all makes sense. Anyway overall it's a nice trash can. I just wish I had a better way to keep it in place.",Great for trash containment!,Color: Dark GreyVerified Purchase,4 people found this helpful
Mary W. Ybarra,/gp/profile/amzn1.account.AEYMWG5UG4NLOGX73YH72X7L3XXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2019",2,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"Pros: holds a decent amount; seems to be at least leak resistant if not ""proof""; can secure lid to reduce spilling contents; Strap can be used to secure in different locations within vehicle.Cons: two (2) of the mess side pocks were torn away from top, making them less than useful. I can gorilla glue them back on, but since I just received TODAY and were like that out of the box, not thrilled. The instructions for the ""support sticks"" less than clear. No ""sleeves"" as some described. Fit under side handles, but not sure very effective.Misc. NOT designed or intended for storage (i.e. files, drinks, etc.) Could hold a few bottles of water, but then I wouldn't use it for trash because...gross. If you need/want storage, there good products designed for this. For its intended purpose, it's not bad. Just not great.",OK-Not great construction,Color: BlackVerified Purchase,7 people found this helpful
Mike Peters,/gp/profile/amzn1.account.AHRK7TEATIFGIIML2GQFFM5Y7LLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2020",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"This is a great value at less than $10.  I have seen some negative comments on the reviews, but I simply cannot imagine how anyone can be unhappy with a useful, functional product like this; one that is so darn affordable.  There are a couple things I would improve and I will list them at the end of this review, but those small issues will not stop me from giving this a 5 STAR review.  Some reviewers mention it is easy to clean the inside and I am certain that it is, but I wanted a liner.  I could not find anything online, so I used a plastic grocery bag, held up by an inner support brace that I made from the box the shipment came in.  I cut a half inch strip of cardboard and bent it to form the corners of the mouth of this container.  I used a couple of staples to join the two ends, then inserted the plastic bag into the container.  The top of the bag was wrapped over this rube goldberg support brace, and the brace is held in place by a couple of small binder clips, which also help to make the sides of the unit a little more sturdy.  PROBLEMS? . They are minor - there are instructions, but they are vague, would like to see more words to accompany the drawings.  Two side strips are provided, and these are intended to give some rigidity to the edges of the bag.  After looking long and hard for some pouches to slip these into, I realized the intention was simply to have these tucked behind the side straps; the plastic inserts are long enough that you sort of have to wedge them in there, so I imagine the manufacturer is expecting that to hold the black plastic support inserts in place.  We'll see how that lasts over time, but it would be nice to have loops or a pouch to actually hold them in place.  Not a huge deal though - this is a great buy and I am going to order a 2nd one for my other car.",GREAT PRODUCT  |  GREAT VALUE,Color: GreyVerified Purchase,3 people found this helpful
Lyza,/gp/profile/amzn1.account.AG7TA3GKFTKAVFT6YWYOCOJC7CXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2020",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,2.0 out of 5 stars,"EPAuto Waterproof Car Trash Can: I really like this car trash can. I work at a busy warehouse fulfilment center so I'm hangin out in my large SUV for breaks/lunch, thus creating plenty of trash, lol. This trash can is a good size and I love the color options so u can match it to ur interior. In my case I got dark gray and have it hooked under my center console lid. The strap length adjuster sits where the console lid hinges are so I have to fiddle with it to get the lid to close without breaking anything. Idk, maybe velcro instead of the plastic slider would fit better in these tight spaces? Anyway, as I said I drive a large SUV, the back middle seat where the trashcan sits does not have enough legroom. This is fine for me but fyi to those with smaller SUVs/sedans who use the backseats where this will go. It seems to be waterproof like it says but I line mine with grocery sacks so haven't tested. Wish it was designed to allow bags to fold around the whole top but u can only fold the sides over the way its designed but grocery sack handles are perfect for this. Those are small things that I see could be improved.The reason for 2 stars overall are the issues I already mentioned and the fact that mine arrived broken. Both front and back sewn in plastic supports were snapped in several places each. Its holding its shape but idk, something about buying a broken product that I dont really care for. Shipping takes forever at Amazon rn and I to the foreseeable future so return/exchange wouldve taken too long. I decided to just keep it because of the price but I'm shopping for one that has the design changes I'd like to see in this one. If it wasnt broken when it arrived I wouldve gave it 4 stars.",Arrived damaged but works but doesnt let SUV console lid shut right.,Color: Dark GreyVerified Purchase,One person found this helpful
AmazonCustomer9357025,/gp/profile/amzn1.account.AFJICRQTBJ4EQAU3VBCII7EHRI5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2019",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,Tried to buy this for our van. The strap that is designed to install this item is far too short and not adaptable in any way. So fail on that aspect. I tried adhering some commercial grade velcro tape to the back of it to velcro it into place. The adhesive on the tape won't adhere to the synthetic material. Second fail. I tried just standing it in a convenient location but the darn thing collapses like a cheap suit if you try to stand it up. For the money I would've expected a much more intelligently designed product. This is an all-around fail.,Nice idea but poorly conceived design,Color: BlackVerified Purchase,5 people found this helpful
LLM,/gp/profile/amzn1.account.AGIQC2K66S65TXPYHWREFMAXJC2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2020",0,0,https://www.amazon.com/EPAuto-Waterproof-Trash-Storage-Pockets/product-reviews/B08HSS3ZB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"I was hoping for a mini trash can that would hold its shape.  Instead, this one won't hold its shape until it's stuffed full of trash (it collapses on itself vertically).  This makes it difficult to stash trash one-handed.  The lid part has a stretchy opening for you to slip litter in; that part is really nice.  The velcro closures work well, and the strap (to strap it onto your console (or wherever) works as expected.  You might not have as much flexibility in placement if your car has a lot of leather trim (because the little trash container has velcro bits on it to help it stay in place wherever you put it in your car).","It collapses on itself, difficult to stash trash one-handed",Color: Dark GreyVerified Purchase,One person found this helpful
