author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Erik Gibson,/gp/profile/amzn1.account.AH562FMJNDLEQURHKUO56H2OZG5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2018",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,4.0 out of 5 stars,"There are a lot of bad reviews for this version of Trouble because of the board quality/design.  A lot of complaints especially regarding how the paper-thin board graphic sits on top of the thin plastic base. It's important to note that there are two small plastic lips on opposite sides of the plastic board that should hold the graphic in place.  Once I ""installed"" the graphic correctly, we never had issues with it coming off and messing up the board.  It's still fairly easy to knock off the pieces if kids aren't careful, but I see it as a good hand/eye coordination lesson.  I was a bit disappointed with the quality, but had no issues with it once the game got underway.  It's just going to get trashed anyway, especially with young kids.  If they get older and still love the game, spring for a more expensive one, but I assure you, my kids weren't complaining of a cheap game.  They were too busy having fun.  If I had to change one thing, it would be the box the game is stored in.  If that were a little thicker, it would be better.  I don't see it lasting very long and then I'll have to figure out where to keep the board and pieces.  It's about the same thickness as a cereal box.",IMPORTANT Detail,Verified Purchase,4 people found this helpful
jessica,/gp/profile/amzn1.account.AHF4XR2DHZT6PPM5Z7CF66IYFKGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2019",3,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,5.0 out of 5 stars,I don’t get why so many people said it’s horrible. This came in perfect condition. Y’all must be picky lol it went together perfectly. Stuck up on one edge till I realized there are lips on the edge you have to tuck it into,GREAT CONDITION!,Verified Purchase,5 people found this helpful
BDT,/gp/profile/amzn1.account.AGLJDAVAL4RQBGCQ6KC73EWIONCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2016",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,5.0 out of 5 stars,"In this day and age of video games and cell phone apps, it is great to be able to go to one of the retro games from my childhood and show the young kids how much fun it was. This game is great because you can learn the rules in a few minutes and the set up is a cinch. Just put your colored pegs in the correct color coded slots and you are ready for the best part of the game- the popper. I used to love the satisfying click of pushing it and seeing the dice tumble. Getting that number you need is a tiny thrill or getting to send an opponent back is worth a laugh or two.  I love this old fashioned game and appreciate that we can still buy it. It will hold up well for a whole new generation to play and love. This would be a great game to take along on camping trips if the kids get bored or need some down time.",Reliving my childhood fav game,Verified Purchase,9 people found this helpful
Sandy C.,/gp/profile/amzn1.account.AEC4MTFDJ2ITUYSC74T7PQQB64MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2014",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,1.0 out of 5 stars,"What a disappointment!  This was my SO's favorite game growing up.  I went on a board game buying rampage and added this to the list for a slice of childhood nostalgia.  Now I'm particular about my board games.  They have to be in new condition, it has to be a complete set, the box should not be damaged (minor dings from being shipped or in the store okay).  This one just didn't make the cut!Hasbro must have cut every corner to save costs because this feels like something you would find in the dollar store.  Not a quality game like I remember it being.  From the box, to the packaging, to the game itself -- this did not carry the same quality as other games I own from Hasbro, Milton-Bradley, Parker Brothers, etc.Don't know if this was due to Hasbro or to Amazon fulfillment but it did not come in the condition it was promised.  It was sold as factory sealed but came in a battered box (crunched in) and taped at the sides where it opens.  I even started a ticket to return the item but it just wasn't worth the trouble!","If you like being let down, this purchase is for you!",Verified Purchase,10 people found this helpful
mherikson,/gp/profile/amzn1.account.AFCK3WVFEBUIPXHQHQ2GEUUW62WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2015",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,4.0 out of 5 stars,"As the price should indicate to you this is a VERY cheap version of the game.  It is ideal for a 4 or 5 year old who is likely to lose pieces.Pros:  Affordability priced!  Can't say this enough!  FUN!  My 5 year old wants to play this NON-STOP!Cons: VERY cheaply made.  It is a thin injection molded piece of plastic with a ""pop-o-matic"" (pom) built into the middle.  Even the ""pom"" is much cheaper than the original which sometimes allows the die to land on the same side multiple times.  It's so cheaply made that even the piece of construction paper which the graphics are printed on comes assembled.  The pieces are loose on the board and fall off if someone bumps the board.Would I recommend you buy this?  ABSOLUTELY!  What do you want for seven bucks?  You get what you pay for.  When compared to the full / quality version of this game it's a 1 star at best.  But when compared with the price it's a 4.5 star.  It's tons of fun to play with your wee-ones!",What do you want for $7?  FUN buy!!!  Cheaply made (and priced) - perfect for a young child who is going to lose pieces!,Verified Purchase,6 people found this helpful
Kate,/gp/profile/amzn1.account.AG6BBI7UCMYQ75VIFMN6WUOZK63Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2017",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,2.0 out of 5 stars,"This is a super cheap version of this game, even for the price. Definitely worth the extra 5 bucks or so to get the original version if you want it to last a while with kids using it (the box definitely won't last). I returned this as it was so cheap looking I was embarrassed to give it as a gift. Now, if you just want the game and no one is concerned about high quality, it did look functional. (side note: mine came packaged in an envelope from amazon which meant the box, which is made of thin cardboard, got squashed. I was a prime member so able to return for free, but not sure if this is always how its packaged)",Very cheap quality,Verified Purchase,2 people found this helpful
Linda,/gp/profile/amzn1.account.AFM5MHTJKTAI5JOB4D45XE6X5PCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2015",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,1.0 out of 5 stars,"I can't believe the poor quality of this latest version of Trouble.  I bought it for our autism classroom because of the simple rules and dice that won't get lost or thrown around.  I don't think it will hold up very well.  The plus is that the game board comes with the classic, built-in, pop-o-matic die roller.  The minuses are that the board has a lot of give to it and could probably be bent without much effort.  The board also comes blank and is made of solid black plastic (the classic game is made of clear plastic with the colored game board attached underneath).  This version includes a flimsy cardstock template that you have to place over the top of the board.  There is virtually nothing to hold the template on so I am going to have to glue it in place since it will be subjected to a classroom full of young children with autism who will tear it apart at the first opportunity.  I will go ahead and bring it to class but I'm also headed straight to eBay to see if I can buy a Trouble game from a few years back that is of higher quality.  Poor job Hasbro!",Cheap and flimsy version of the original game,Verified Purchase,4 people found this helpful
Vanessa H.,/gp/profile/amzn1.account.AE4AWLMBUIPZUDYGYUW7CKPMPL3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2020",4,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,5.0 out of 5 stars,"Theres alot of bad reviews saying ""dont get it"" but for 7 bucks Im happy I did. Idk what people were expecting for the price but the version I received is of good quality its sturdy, doesnt slide when we pop it. As you can see in the picture the cardboard is protected by a strong plastic layer and on the bottom it comes with little white pieces you stick in all four corners to keep the board in place and sturdy. Good buy.",Happy with purchase!,Verified Purchase,2 people found this helpful
hooker.gov,/gp/profile/amzn1.account.AGF6PSDVWVFRAKUHK4LBTVH2D5YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,3.0 out of 5 stars,"Okay for the price. I bought this for six dollars, and you really can’t beat that price point when shopping for a five year old. I do wish the top of the game wasn’t cardboard, plastic would have been a better choice for longevity. However my son is five and likely to lose all the pieces before too long anyway! For now he’s happy and I’m happy to have a fun and simple game to play together.  The game board we received shipped fine and wasn’t warped as others have stated. It’s very light so you do have to hold it still when it’s the little ones turn. But for the price, it’s fine. Not everything has to be expensive and beautiful, kids don’t care. :)",Worth it for price,Verified Purchase,
DJA,/gp/profile/amzn1.account.AHYEDJF2GFK6SY7ODWBK2IXCZ2CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2013",0,1,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2,3.0 out of 5 stars,"This is an updated version of the classic game Trouble. It has some extra gimicks to it, but the game play is essentially the same as always. I loved the game as a kid and was excited that my oldest was ready to play it too.However, Hasbro has really cheaped out in how they're producing the board to the point of making it almost disposable. The game consists of a plastic board with a paper overlay (yes, paper not even card stock) for the board which the pegs fit through. The paper board overlay is, well, thin paper. Mine came already ripped/crumpled in one corner, so was returned. The board is fairly thin plastic, though the pop-o-matic bubble seems to be of reasonable quality (actually hard for a little kid to press). However, since the pieces sit on top of pegs (instead of in cups as in older releases), any time the board is bumped or jostled the pieces are likely to fall out.So still a good game... but if you can find the older boards, it's probably a better bet to go for one of them. I'm planning on buying one of those (still available on Amazon) to replace mine.",Same great game - but very cheaply made,Verified Purchase,138 people found this helpful
James,/gp/profile/amzn1.account.AHWCPVPJT2GA4XDRX3VV6X5JPKJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2019",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,5.0 out of 5 stars,"Bought this to play with family every now and then, as I used to play this game all the time as a kid 20 years ago. The product feels cheaper than the Trouble game I remember from 20 years ago; and the actual board game is a cardboard sheet that slides over the plastic molding with the dice bubble in it. Pieces are thinner and not as thick as they used to be as well.HOWEVER! None of this is a deal-breaker, it still is, and plays exactly like the Trouble game I remember. And the cheaper manufacturing I mentioned above can be forgiven because you're getting a colorful board game for just $5-6 delivered to your home in 2 days. RECOMMEND and 5 STARS.",Can't Beat A Classic Board Game For This Price,Verified Purchase,
mystic_c,/gp/profile/amzn1.account.AGKAFJCETRKDDT64WI6SZWEEUXUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2019",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,4.0 out of 5 stars,"This is such a classic game, and easy for kids to learn. The goal of the game is to get all of your pieces around the board and into the home section that matches your color. You do so by pushing down the pop-o-matic dice. It can sometimes be difficult for kids to roll the dice, as the pop up thing tends to get stuck. The quality is okay. It's not the greatest but for the price I can't complain. The top part of the game is a flimsy paper that comes right off the board. However, it's an overall fun game, and a hit at family game nights.",Super fun game,Verified Purchase,One person found this helpful
basalawarmi,/gp/profile/amzn1.account.AHIUCDSXZIHND3XM6KZKHLRVZ2WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,5.0 out of 5 stars,"This game is surprisingly sturdy, although the bubble is a little stiff and doesn't always pop the dice the best it is such a godsend for small tables as opposed to throwing dice. Real easy to pick up, easier than Parcheesi or even Sorry but quick and exciting to play, especially with your own creative house rules! Adults in the house even love it too for something to mindlessly fiddle around with while discussing stuff over coffee without needing hours of time or Catan levels of concentration to play","Great value, compact too",Verified Purchase,
VeronicaHatesMe,/gp/profile/amzn1.account.AFI2HJSEQZ2A5G7UGTYYXKXC3D3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2019",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,3.0 out of 5 stars,"I liked the price of this game. (It cost me less than five dollars.) However, the box was smashed, and the shipping carton did not indicate that it happened during shipping. The game is fun, but I'm not really a fan of the new features. It is cheaply made, but mine looks different and better than the photos in the reviews here. The pieces do seem to jump off the board too easily when popping the dice ball. The ball came looking scratched, and I wonder how long it will last. It's served its purpose so far, but it's not the same as the game I remember. I think I'll spring for the retro Trouble in the future.",Okay but I'd spring for the retro version,Verified Purchase,
KyBlueFire,/gp/profile/amzn1.account.AHGY6V6S5CC4DTXJAJMLV7DUTHNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2019",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,1.0 out of 5 stars,"I ordered this game thinking I was getting a good deal. WRONG!! This item does not even rate a 1 star. I received it today, opened box, which was not encased in plastic, and it was not even put together. It did not have all the pieces with it (16 colored plastic pegs). Now I have to go thru all of this trouble to ship the stupid thing back in order to be refunded. Don't waste your time and money on this piece of crap. Needless to say I'm vivid!!!",Horrible!!! Buyer Beware,Verified Purchase,
W.S.V,/gp/profile/amzn1.account.AESDPFQJFRSZ4HQ6GBVNCIBSIXKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2018",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,1.0 out of 5 stars,The game is A0 Made of super cheap plastic and B) After playing this many times the plastic is SO cheap the popping bubble gets fogged from dents in the plastic.I have bought 6 of these games and NOW they have gone one cheaper and made the popper lower to the dice which causes lots of doubles and triples. it really stinks. Looking for a solid game for a while but can't find one or a separate popper. Just plain old cheap garbage.,SUPER CHEAP!,Verified Purchase,One person found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHLNKPLFDHHNBVQM2XVO6HY2OF5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2018",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,5.0 out of 5 stars,"I lost twice in a row the first couple of times. But my girlfriend loved winning. This version allows you to play the old way or the new way. I had no idea there was a new way, but it is also a lot of fun. It’s worth having for company. I’d get little zip lock bags for the pieces after you open the original bags to keep everything together. Looks a little cheap with the thin cardboard game board, but this can be laminated or just used carefully.",Allows the old and new way of the game to be played.,Verified Purchase,One person found this helpful
grannynutcase,/gp/profile/amzn1.account.AFDP23JWDWVY4LPVXHE6BCOQT4GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2017",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,3.0 out of 5 stars,"This version of Trouble has added a couple new rules and moves from the old game I remember.The game board itself is made of thin cardboard which can make for tough game play.(Thinking a little glue on the plastic case on the bottom) The games peices like to fall out of their spot as you go around the board. Which makes for the old arguments ""You weren't there"",or ""you're cheating"".This game is a simpler and quicker version of Sorry.  Hasbro should consider improvements to this classic, so game play can be smoother for small children.",Still is a favorite for younger kids.,Verified Purchase,3 people found this helpful
SuperSHARpower,/gp/profile/amzn1.account.AEZLV53UMB6EVG4KW5ZUXSSFVR5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2020",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,5.0 out of 5 stars,"I’ve been playing this game since I was little. I loved this as a child, so I thought hey, why not get it for the family. My husband has never even heard of this game. What planet is he from? It’s Trouble!!!It’s such a simple game, but in my house nothing is simple. It’s competitive. Really gets the emotions flowing. There may or may not be tears when I land on a peg/space occupied by my children. Lol.They should just be lucky that it’s Trouble and not Scrabble. Gotta keep your foot on these kids’ neck. Show no mercy! It’s the only way. I love game night.",How Does A Game of Trouble Become Heated?!?,Verified Purchase,
amy,/gp/profile/amzn1.account.AFQNKQJRFMSES5XJUKJGOOS7GK4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2020",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3,2.0 out of 5 stars,Very low quality. It’s a tiny piece of plastic with a piece of cardboard that lays over it. It doesn’t even attach. The popper thing is almost broken after 2 plays. It keeps getting stuck. And my son spilt a little water on it so the tiny sheet of cardboard is ruined so the pieces won’t stay on anymore. I would understand if this game were $1 but paying anything above $5 for this is not worth it. It’s way too cheap.,Low quality,Verified Purchase,
Emily Deckenback,/gp/profile/amzn1.account.AF5FKVIFQMBSVS4SEGCJQBUHVNYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2018",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4,3.0 out of 5 stars,"I remember playing this as a child, and my kids are LOVING it now. We had a small travel version and I wanted to get the full-size version that I remember, so it could stand up to a little more of a pounding. This is the same game (though perhaps slightly more complicated than I remember), but the base is thin cardboard that pops into a thin plastic frame. This is NOT the solid plastic playing board of my childhood. My kids are 2 and 5 and they have popped the cardboard base out of the plastic frame on several occasions already.",A flimsy version of the game I remember,Verified Purchase,
Courtney,/gp/profile/amzn1.account.AGFPJCG2UQKTAZXL37QLLL5MQHHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2016",0,0,https://www.amazon.com/Hasbro-A5064-Trouble-Game/product-reviews/B00D7OAOYI/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4,3.0 out of 5 stars,"I'm really disappointed in the new version of Trouble.The old version had a nice plastic molded game board. The pieces sat in the holes as you went around and it was sturdy. The board was sandwiched in the plastic, and didn't move.This version feels very cheap. The box does not have a lid that lifts off, instead, the side opens, and you slide the game in and out. It's not a good storage box unlike most games. The board itself is a black piece of plastic with a thin paper covering that has the board printed on it. The paper is not attached to the plastic mold at all! I did find where I could lift it up, and slide it under the slightly wider edges on two sides to hold it down a little better. The pieces sit on top of the pegs, and the paper lifts up constantly. I'm going to have to pull the paper off, and glue it down myself.I'm not too fond of the new ""warp"" which takes you across the board, since Trouble is a quick game anyway. The warp feature makes it a quicker game - about 10 minutes for 2 players.",Very Cheap Feel to a Classic Game,Verified Purchase,One person found this helpful
