author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
S. Lolar,/gp/profile/amzn1.account.AGRDNGS4EXN2O76AVU2FBBIRNXTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"I got this book because of all the positive reviews on GoodReads....Never again will I listed to ""popular"" opinion. This book was insipid except for the obvious saccharine moments.  The main character was insufferable--I hated her from the first chapters.  It is ridiculous to think that we could all be olympians or rock stars or glacierologists or doctorates if..we just had made a different choice. And it's silly to think you could just be dropped into a life of, say, a glacierologist without absolutely any scientific knowledge and somehow fake your way through said life for a few days. The ending was painfully obvious.  I actually skimmed over the last few chapters because it read more like a self-help book...At least it was a quick read (prob because I skimmed over the intolerable parts. LOL)",Predictable and insipid,Verified Purchase,30 people found this helpful
Dennis Koga,/gp/profile/amzn1.account.AFDHCFWEZTP43LJ2X4S6REPBITIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I waited a long time for this book once it was announced, and devoured it in less than a day.  While I was wistful at the ending, I thought it lent credibility to what the story was all about, and in that moment I felt all things were possible, including the hoped-for resolution.Beautifully written, well worth the time to discover on your own when you find yourself wondering what and how your life could’ve been different.","Thoughtful, Surprising, Enlightening",Verified Purchase,35 people found this helpful
Dollycat,/gp/profile/amzn1.account.AGYK7WWLG5FTSL3JZCBARGBJETDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"Just started reading this book which I got as a Christmas present.  I was really looking forward to reading it after seeing such great reviews for this book both on Amazon and on Goodreads. (Still can't understand why it got such high ratings!!)  After reading the first few pages I immediately began to get a sinking feeling that this book was not going to be what I was expecting and the more I read it,  I see my prediction is going to be right.  There really isn't much substance to this novel to warrant all the positive reviews it has gotten.  While the premiss of the story is a great concept and idea, the way the author delivers the storyline doesn't give it much substance or poignant messages for the reader to dwell on. I was hoping to get something out of it but it basically is just a very flat story with no creativity involved.  For instance, the character of Nora gets the opportunity to experience different lives that she regrets to have never followed through on in her root life. But what is so strange is that while she physically looks and feels different, mentally she is totally not there!!  She has no idea who the people are in these lives nor does she have any concept of what her role is.  For me, I'm finding it so annoying having to read how lost and confused Nora is every time she enters these new lives. Reading about how she has to ad lib her way through them all without any clue about her surroundings or any idea of how she got to be who she is is getting to be so tedious.  It just makes me wonder how is that suppose to give her the opportunity to really feel every nuance of these regretted lives and know if it is better or worse??  In other words, she can't be the person she is in these different lives without some changes to her personality or mental well being if she has changed physically.  Who's to say the character of Nora would be OK with the compromises and choices she made in some of these lives??  Especially in the lives where she manages to become so successful!!  I guess my biggest regret is that I had hopes that this book would have been similar to Mitch Albom's book The Five People You Meet in Heaven.  But it most definitely is NOT.  It think it would have been better if Nora would have gotten to watch herself in those lives rather than live in them muddling her way through just being lost and confused.  So while I pretty much can predict the outcome of this book and already know where it is heading, I will just continue to ""muddle"" my way through it to read the disappointing ending before I chuck it to good will.",big disappointment and let down!,Verified Purchase,26 people found this helpful
JavaGirl,/gp/profile/amzn1.account.AHZG32N3EV5IERL47T3HZMIQYBVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"Scarecrow: What have you learned, Dorothy?Dorothy: Well, I—I think that it, that it wasn't enough just to want to see Uncle Henry and Auntie Em — and it's that — if I ever go looking for my heart's desire again, I won't look any further than my own backyard. Because if it isn't there, I never really lost it to begin with! Is that right?Glinda: That's all it is! Then close your eyes and tap your heels together three times. And think to yourself, 'There's no place like home'.The book in a nutshell. The premise of the book is simple and you will know then ending as soon as Nora reaches the Midnight Library. I thought that maybe I would just hang in there and enjoy the ride - but I didn’t enjoy it. I kept waiting for something, anything, to happen. It didn’t, it just arrived at the ending I knew was coming and I was glad the book was finally done. I couldn’t stop thinking about Dorothy and the Wizard of Oz.Without knowing much about this Author I can tell there is some greater message about metal health but honestly I thought it was a bit dangerous to discuss suicide as if there’s a second chance. Or worse, insinuate that people should just look for the silver lining in life because there are no lives that are untouched by negative emotions, there are just lives. That doesn’t seem very helpful to people in very dark places. I expected more from a Goodreads #1 readers choice. 2.5 stars for prose.",There’s no place like home...?,Verified Purchase,24 people found this helpful
Timothy Haugh,/gp/profile/amzn1.account.AHIKRWUS4AMZQXKK2RXD6WOT2SAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"I very much like Mr. Haig’s last novel, How to Stop Time, so it was pretty certain that I was going to read this, which looked to have many of the same qualities of the last one.  Unfortunately, I was very disappointed in this.The idea of “the midnight library”, a place of infinite shelves where all the variations of your lives play out (and an ever-changing book of regrets to guide things) is a great one.  When Nora, our disappointed lead character, enters her library and we get a taste of its powers, we look to be on an exciting trip; however, the episodes that follow quickly become statements of the obvious.  Nora is on a guided quest to learn a sequence of lessons that offer no real interest or surprises.  By the time the end rolls around, any mystery has long since burned away and left an ending we have seen coming for a long while.Perhaps a was a bit jaded when reading this because it seemed to echo the last novel I read (The Space Between Worlds by Micaiah Johnson) which, though it has problems of its own, I like much better.  I also had very high expectations of Mr. Haig, which were unrealized.  This is not a book I would come back to or recommend.",Too Obvious for Me to Enjoy,Verified Purchase,24 people found this helpful
nicalibre,/gp/profile/amzn1.account.AHX24V7OPSTAUR42JSCYRXTGKSXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"With the pandemic, the political climate,  the division in the US this year especially,  the state of the climate, the US out of the Paris accords and the embarrassment of a President who acts like a toddler, and all of the suffering by so many around the world due to COVID-19 and job loss and food insecurity; my normal tendencies toward depression  and anxiety have been heightened. And I'm lucky- despite enormous  debt, I have a government job in public health that has continued to pay me and provide benefits, especially health care.But reading the national and international news daily, it has been hard to evade despair.I stumbled upon The Midnight Library, by Matt Haig, quite accidentally, and I am so very glad that I did. About halfway through I found it on a list of suggested books in The Washington Post suggested to read for perspective at this difficult time in the world, and in the US with an especially acrimonious election upon us.I want to thank Matt Haig for this book, which lifted me up, shook me around, and put me back down on my feet with a much better perspective... Haig has helped to remind me of all of the things that I have to be grateful for, and I know that I will read other of his books.The Midnight Library is thoughtful, encouraging,  and meaningful... please take the time to read it. I usually wait to read books on Kindle until they are offered by Amazon at $1.99 or $2.99, but am so glad that I jumped in and bought this at full price.  Do yourself a favor and read this book today!Matt Haig, you have a new follower.  Thank you!",I NEEDED this book!,Verified Purchase,24 people found this helpful
Barbara E Slater,/gp/profile/amzn1.account.AHTUOSUQQPHXMDJ6F3QI5AZHMMFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"This book was on every ""must read"" list but was a total letdown. The plot involves a suicidal woman who time travels and tries out other versions of her life. Since she studied philosophy the book is packed with quotes from philosophers which turns the book into one long existentialist drag. It was a  very predictable and unegaging story.",Overhyped!,Verified Purchase,26 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHIR2BUETOAKZ45UKC2RFVCLM7RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,I used to always make myself finish a book I start. No more. Too many interesting books out there. This is definitely not interesting. Perhaps if you are into fantasy.....Not for me.,Totally stupid,Verified Purchase,28 people found this helpful
Cathryn Conroy,/gp/profile/amzn1.account.AEW6562N3JURITICBRTMOQFVZVDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"Two succinct ways I viewed this novel by Matt Haig:1. UnderwhelmedI say that because before I even purchased the book, I knew it had been honored with a slew of ""best book"" picks from Goodreads to ""Good Morning America."" Based solely on this, I had certain expectations. They were dashed.2. Boring, banal, and predictableThe saccharine-sweet story set my teeth on edge.Nora Seed is 35 years old and desperately unhappy. Living in Bedford, a small town in England about 50 miles from London, she feels like a failure both personally and professionally. She left her fiancé just two days before their wedding, she gave up on competitive swimming when she had Olympic potential, she did finish university with a degree in philosophy, but never managed to translate that into a job she loved—or even just didn't hate. Her brother isn't speaking to her because she quit their rock band. And her beloved cat has died. So Nora decides to die by suicide. When she is in that state between life and death (presumably in a coma), she arrives at the Midnight Library where Mrs. Elm, Nora's school librarian from way back when, is the mistress of this mysterious place. Mrs. Elm informs Nora that she may choose from all these millions of books on the shelves of the Midnight Library to see how her life would have turned out had she made different choices. That is, what if she had gotten married? What if she had pursued swimming and competed in the Olympics? What if she had realized her career dream of becoming a glaciologist? Or that even crazier dream of becoming a rock star? The bulk of the book is Nora coming back to Earth in the guise of these different lives that would have been.I forced myself to finish it just in case it improved. It didn't. It was mildly amusing at best, boring and banal at worst. Don't waste your money or time on this.","Boring, Banal, and Predictable: Don't Waste Your Money or Time on This Book",Verified Purchase,18 people found this helpful
Pattyshan,/gp/profile/amzn1.account.AEAMIZ73YF7ORBOQB72XHXD2FO5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,I’m glad that others have given me permission to not finish!  I’m really starting to doubt the veracity of Amazon reviews.,Predictable,Verified Purchase,24 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHQGEFQBES43JPN24RPNHVGONKDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"This book was simplistic and superficial. It attempted to be much deeper than it was and was written in a choppy way that had no syntax variation. It reads like a first draft and likely was.As for the story itself, the author made no attempts in being creative. It has likely received good reviews because it is no way challenging to the reader, but still gives a false sense of whimsy and spirituality. The characters lack much needed humanity and the story is void of honesty. Overall, it’s a sad and preachy read, and that’s without touching on it’s disconnected representation of mental health.",:(,Verified Purchase,20 people found this helpful
S.S.,/gp/profile/amzn1.account.AE4AR33536GHJGWVUPL3SPAY6Z3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,3.0 out of 5 stars,"If I don’t think about a book years, weeks, or even days after finishing I don’t consider them life changing.I forgot about this one as soon as I closed the book.It wasn’t deep. Or insightful. I didn’t make me feel good. I didn’t do anything for me.I don’t understand the rave reviews. Maybe people need to start looking beyond the Best Sellers list. There are a lot of jewels out there.",The reviews aren’t suited for everyone,Verified Purchase,16 people found this helpful
Kindle Customer,/gp/profile/amzn1.account.AFXIVJMDXROT6ZAKWXBSXZICNZUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"The Midnight Library can be quite a read for a 70+ year-old librarian with a Book of Regrets as packed full of choices and missed or ignored opportunities as both Mrs. Elm and Nora Seed combined. I was drawn to the concept of a library of ME, of endless shelves of lives I could have lived had my decisions been made more mindfully. The trouble is, it's not that simple...As Nora, guided by her personal librarian, proceeds through the proffered lives she experiences, she keeps making the same mistakes of judgment and choice that brought her to teetering on the knife-edge of death by suicide. Every time she returns for a new book of life in the library, after every sound suggestion from Mrs. Elm, Nora proceeds to another life as a path not taken and still finds herself unsatisfied.II appreciated how skillfully Matt Haig wove together Nora's lives, dreams, aspirations,  and perceived mistakes and played them off the variety of people who repeatedly appeared in these lives. And how after all Nora needed only one simple truth to save herself.Work your way through the library with Nora to discover some of your own truth. My husband and I play a variant of the library, an exercise of untangling decisions in reverse to discover how we got ourselves to a place in time or a circumstance. An example is the many events, accidental meetings, while and suggestions that led a non=academic young man from Cleveland and a horse-loving nerdy girl from Montana to end up together in a Lutheran teachers college. Even then,with such divergent backgrounds, how we were brought to meet, become friends and manage untangle other relationships, marry and to live together for 50 years seems miraculous.We all have our libraries. But if we manage to discover our true selves, we can stick with the book we checked out in the beginning.I highly recommend The Midnight Library. It can be read as a good story. It can be a cautionary tale. It can be a plan for self-examination. I enjoyed the developing relationship between Mrs. Elm and Nora Seed, how the older woman guided and taught, encouraging that seed in Nora to grow into the strong tree Mrs. Elm had become despite the regrets that even she still battled.INora's quotes of her favorite philosopher are now entered into my phone. Her  adventures and misadventures are mentally noted because I also learned from Mrs. Elm that age and limited wisdom doesn't give me a pass. I'm not there yet. Peace with myself is as distant for me as it was for Nora as she found herself in the library. Thanks to Matt Haig, I am not as clueless as she was. I don't have to live any superfluous lives, but only my own to figure out my next moves. No meticulous untangling of events to lead me to good choices. It's so much simpler. Life is not that complicated. Expectations make it complicated.It's really very simple to be happy if you aren't looking for pitfalls to spoil it.KL",The end can be the beginning,Verified Purchase,13 people found this helpful
