author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Dr Q,/gp/profile/amzn1.account.AFKI4OYHJDTNOV3DCBABQCVMIBJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2020",3,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"i read so many comments about how the stickers are near impossible to remove. i think i bought this ladder as a test of my sticker removal abilities. so here is how you remove the stickers from this ladder and most any other product you choose. first , arm yourself a blow dryer set on medium heat - otherwise your fingers will not be happy. the goal is to get the sticky glue to melt under the paper. as soon as it is loosened, then you can begin to peel back the  paper. i recommend doing it slowly, not ripping it away quickly. patience people, patience. if the paper seems like it is not coming off, then use that blow dryer again to keep the glue hot and workable. keep it hot and be patient. once the paper part of sticker is completely gone there will  be some residual glue on the product - use a soft cloth with alcohol. if alcohol does not work, use finger nail polish remover and if that fails use Goof-Off. Goof-Off will not fail you but might remove some of the paint on the product. for any other remaining sticky glue , sprinkle on some baby powder. there you have it, from someone who up-cycles and needs labels removed from jars, etc.now, on to the actual ladder:it difficult to close after that top step has snapped into place - watch out for your fingers. or maybe in time and with use it gets easier as it gets broken in like a pair of shoes or something. the height of this ladder is awesome for a 5’6” lady to change light bulbs in a 9’ ceiling can lights. i didn’t want one of those wooden fold up things that are bulky and cumbersome so this is a great lightweight alternative. since purchasing this step ladder i’ve already begun to think i can use it to paint these 9’ walls.",for those who want to know how to remove the stickers,Color: PlatinumStyle: 3-StepPattern Name: Step StoolVerified Purchase,9 people found this helpful
Recliner Reader,/gp/profile/amzn1.account.AH5STJ4Y7JH5V4RCZ575RGZHRRXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2013",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"After reviewing many different step stools, most had difficulty opening ladder as major drawback.  Costco ladder claimed to be easy opening. . . and it is. I bought the 3 step even though I don't need more than two, because I wanted the balance bar at the best height for holding while reaching and it too is perfect. At 70 y/o, I can do almost anything around the house, but balance isn't as good as at 50.  Steps are wide enough so that shins don't bump the next step up, something I've experienced with other step stools. The ladder folds flat and slim enough to store behind a door.  It is balanced well and stands where stored when door is closed and not providing any support.  I couldn't have made a better choice.",Perfect!,Color: PlatinumStyle: 3-StepPattern Name: Step StoolVerified Purchase,214 people found this helpful
Rush,/gp/profile/amzn1.account.AHHLKTYTNM7CUZXKS6DE6SV64ZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2017",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,This is very dangerous if you have a slippery floor! Hard plastic feet makes it slide way too easy. And the plastic steps don't seem very sturdy.,Hard plastic feet makes it slide way too easy. And the plastic steps don't seem very sturdy,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,28 people found this helpful
Mother.of.Dragons,/gp/profile/amzn1.account.AHABE5L3GLNAJTKJU2Y2JDW5GIYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2019",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"Not safe for tile floors. I purchased the purple step stool from Amazon. This stool did not lock into place until I stood up on it. I thought I had locked it into position, as I heard a click; but it was not completely locked. The only locking mechanism is to push down on the top step. When it did lock into position, I  was standing on the second step and it slid forward almost half a foot (on tile floors). The rubber pads on the bottom of mine failed to prevent it from sliding. In addition, when standing on the second step, the handle is no longer easy to reach, combined with the sliding this product felt very unsafe and unwieldy. I submitted the return immediately and found a better step stool (also Cosco brand) at my local Walmart for half of the price of this one.","Not safe on tile, hard to lock into position",Color: PurpleStyle: 2-StepPattern Name: Step StoolVerified Purchase,13 people found this helpful
dogmom3000,/gp/profile/amzn1.account.AHDPIZTUGHOKXRCYDYYLAQLUOXOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2019",2,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"I was very excited to open this step stool; my apartment has really tall ceilings, and I'm relatively short (5'4""). I have a hard time reaching upper cabinets, fire alarms, etc. However, I felt only disappointment and disgust upon opening the box the step stool came in. The handle and a few of the steps were covered in all kinds of dirt in a myriad of fun colors - orange, silver, etc. I have no idea what any of it was but it was disgusting and unacceptable. Returning it for a different one, hopefully this next one comes in an acceptable condition.",Disgusting.,Color: PlatinumStyle: 3-StepPattern Name: Step StoolVerified Purchase,7 people found this helpful
Jacqueline,/gp/profile/amzn1.account.AFXLBKY7G4BZ4RPF72Q4D6ZWZMZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2017",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"I like the step stool, and it serves it purpose. Sturdy, and enough height for me to reach anything on the top shelves of my apartment (I'm 5' 5""). Solid construction, the handle is a nice quality rubbery grip.However, there is no button to release / close the step stool (some have a locking mechanism when its open, and a lever like thing that you can pull to unlock and close it). Instead, this just snaps in and out of place by force. Because of this, I typically open it, climb up, and then when I'm on the top step it snaps down fully into place. To put it away, you have to use force to unsnap it, which I can do, but is enough of an annoyance that I have to stop and give it an extra yank to close. Would have chosen a different one had I known, but its not enough of a problem that I would exchange this one.","No locking mechanism, have to force open / shut.",Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,19 people found this helpful
WMP,/gp/profile/amzn1.account.AHMU5O6PBHATDVTSOQTKEG5KGWVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2018",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"Solidly constructed and very sturdy.  Folds up tight...fits perfectly in the narrow space between the refrigerator and the lower kitchen cabinets. This would be ...and should be ...a 5 star item, except for one small but hugely important detail.  They used cheap hard plastic for the footings so the ladder can (and does!) slide unexpectedly (several inches in some cases) on hardwood and tile.  I used sand paper to scuff the footings which helped reduced that danger. But the only safe place to use this is on carpet or a really porous concrete maybe?",Dangerous on hard surfaces due to cheap plastic footings,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,12 people found this helpful
Book Lover,/gp/profile/amzn1.account.AE3VF6Z5FMD3ULQKEN2ZI3HAEKFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I love Costco products. I have their 8 ft. ladder which is perfect for safely reaching my gutters on my one story home, their 6 ft. ladder for using in the house for painting and high ceiling repairs and now this 3 step step Stool which will be used in the kit hen and on small jobs.I bought it to slide next to my new fridge, but it's too thick (3""), so it will also live in the garage, which is disappointing, but that's okay. The thick plastic steps don't fold completely flat and that adds to the thickness.I love the large wide textured steps. You feel very secure standing on them. The top bar has a black handle to hold onto while climbing which makes standing on the nice wide top step a lot safer. The legs have thick, wide plastic feet on them which makes this very sturdy.The aluminum was heavier than I thought it would be, this thing is STURDY. You can feel that the minute you lift it. It's easy to open and close too. To close it, just lift the back of the top step.You cannot go wrong with Costco products. They're made to last and made with safety in mind.Don't hesitate on this one if you're in the market for a 3 step step Stool! It's hard to beat this price too! Great product! 👍👍",Very nice step Stool!,Color: PlatinumStyle: 3-StepPattern Name: Step StoolVerified Purchase,4 people found this helpful
MrBob,/gp/profile/amzn1.account.AEEV6UESBWYWYTXERUSIARBPPFLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2018",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"In all the years I was a home owner I have had many ladders. There always seem to be a need for them. From painting to changing storm windows to putting up holiday decorations and hanging curtains. The tallest I had was six foot. Anything over that the I went to the pros to have the work done. After my wife passed away I downsized and moved into an apartment which I thought was great. Any work that needed to be done I just called the maintainance office and the problem was fixed usually the same day. I had no need for ladders. That all changed when the apartment complex was sold to a developer and a new set of rules were initiated. With the old management company simple things like hanging curtains or window cleaning were done by the maintainace guys and you would slip them a few dollars. Now you had to hire outside pros to get the work done. Because of the Parkinson’s I have a home health aide who comes three days a week. She’s a great gal and has been great company. The agency she works for and my insurance company evaluated my needs and makes a care plan. That plan does not include window washing or anything else that would require her to step up a level. Fortunately for me the aids husband is always looking to make a few dollars extra by doing handi-man work. I supply any necessary materials and he supplies the tools,muscles and knowledge to do the work. The one thing he did’t have was a ladder under six foot. A Buick search here at Amazon and I came across this step stool. I recognized it immediately as my dad had one just like it. I remembered as a kid using it to help mom clean places she couldn’t reach. My one concern was that I remembered using the stool when I was in my teens. I’m almost seventy now so it’s been awhile. I could only assume that like everything these days the stool wouldn’t be of the same high quality as I remembered. I need had not worried about that. After taking it out of the shipping box I looked for damage as the cardboard was all torn up. The stool was in great shape. The next thing was the weight of the stool. It seemed much heavier than I remembered which to me is a good thing. Kind of indicates a well made product. The stairs, all three of them have anti slip material and opening it was very smooth. I was pleased but again I wasn’t the one who was going to use it. The guy who was looked it over and made a trip up and down the stairs a few times and agreed with me it was pretty well made. Storing the stool seemed to cause the biggest problem. Where to put it when not in use. My aide suggested under my bed where I keep the ironing board. It worked. To date we have used it to change the drapes from the summer weight to the winterinsulated ones. To take and clean the tin can collection from the top of the kitchen cabinets and my beer stein collection from the top of my bedroom dresser. Soon the windows,both inside and outside,are being done this week and as soon as the new bedroom curtains come in they will be hung. I’m extremely happy with the purchase and can honestly recommend it.This review was written without any financial considerations. Full Amazon retail was paid.",Better than I can remember.,Color: PlatinumStyle: 3-StepPattern Name: Step StoolVerified Purchase,8 people found this helpful
Louis B.,/gp/profile/amzn1.account.AGYUXSYH4KN3CJLOSSSXZSP3Q7SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2019",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"I don't recommend anyone get this stool. Felt flimsy. It doesn't feel like it can support someone over 180 pounds. The stool also wobbles, like it's bent. It doesn't grip floors very well, so it can slide around. I didn't feel safe using it, so I sent it back.",Felt Cheap and easy to break,Color: GreenStyle: 3-StepPattern Name: Step StoolVerified Purchase,15 people found this helpful
agtarantino,/gp/profile/amzn1.account.AGB3DQNELZZ6QP4UNYTDRQD5RSFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2017",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,The ladder has a very slippery bottom which sldes easily on hardwood floor.The latter snaps in place when opened but snaps again when you stand on it - which could startle someone on it.,Unit is not safe.,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,22 people found this helpful
Sparky,/gp/profile/amzn1.account.AEF6VD6R2JRYQHVYNOTYQYYL2YUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2019",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"Seriously, would it have killed them to put rubber feet on this ladder?  As it is, with plastic feet, it's just plain unstable and dangerous. It's also hard to snap the top into place and harder to unsnap it.  This will be returned as I don't want to risk personal injury.",Unsafe!!,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,9 people found this helpful
4girls,/gp/profile/amzn1.account.AEQMKAJ7QCNPXZEB53XOC2EIJZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2017",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"Compared to my old Cosco ladder, this is terrible. It's noticeably heavier, the mechanism that locks into place is not as good and the worst thing is the feet slide all over hardwood floors. I will be sending this back after it took forever to arrive.",Not for use on hardwood!,Color: PlatinumStyle: 3-StepPattern Name: Step StoolVerified Purchase,18 people found this helpful
ngamazon,/gp/profile/amzn1.account.AH3KIFH4U3ENHEVROF6U2GAXEQUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2019",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,3.0 out of 5 stars,"Size, weiggt, durability are all solid with one significant concern. The feet are extremely slippery on hard surface floors. Thus the ladder can and will slide easily potentially while someone is on it. It should be easy enough to DIY a fix by attaching rubberized grips to the bottom but I'd expect the manufacturer would have addressed this.",One major safety flaw,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,11 people found this helpful
Shorty,/gp/profile/amzn1.account.AFAIVMQBZYGRISL4LXW6ZQCIWADA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2020",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,3.0 out of 5 stars,"Everything about this step stool was exactly and more than I expected. One fault in this particular step stool was when I opened it and stepped on the step all was fine till I got to the next step and almost fell off . Apparently the final part that the step stool snaps in securely did not clip in place till I put pressure on it . That part that should slide into place when opened did not do that and any time I open it now I have to put heavy pressure on it to lock it in place. I was going to return it but as long as I remember to make sure it opens securely it is fine. The fear I had being a 68 year old women possibly falling off it, is a constant reminder that whenever I open it, be sure it is snapped in place. Unfortunately, sometimes some things pass the manufacturing process unseen or undetected. The step stool is a great one and I'm lucky I didn't fall, and I'll never get on anything with steps again before checking it safety first lol Lesson learned",Strong step stool,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,One person found this helpful
Carl,/gp/profile/amzn1.account.AF54YQIDX3SDVVPXTY44I5NWZBJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2019",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"If you buy this stool, with EIGHT large, multicolored warning stickers slapped crookedly on the legs, better click on over to the houseware department and buy a bottle of Goo-Gone because you'll need it, as well as a good plastic or wood scraper, some muscle, and about an hour's work to remove them.",Clown Stool,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,11 people found this helpful
Helloisitme,/gp/profile/amzn1.account.AHJ2OXMNONEAWZZCY4HTT2N7FLHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2019",0,,https://www.amazon.com/Cosco-Step-Folding-Stool-Rubber/product-reviews/B01KS4RG3Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,3.0 out of 5 stars,"This step stool is very handy and lightweight so I definitely reach for it very often. However, I didn't notice until I tried it out on my hard wood floors that there's no grip of any kind on the bottom. So while it's perfect for any carpeted floors, it's slided back on my a few times when I was quickly getting on and off on hard floors. I've now learned to be more careful. If you want to buy this, just note to be extra careful.",Better for carpet than hard wood,Color: GrayStyle: 2-StepPattern Name: Step StoolVerified Purchase,7 people found this helpful
