author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Amazon Customer,/gp/profile/amzn1.account.AHQUFS5TRDGOTXYOCBZ3WVOQW56A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,One of the best books I have ever read in my life! Such an amazing book Harry Potter is! Wow !,Amazing,Verified Purchase,One person found this helpful
Norma Alburquerque,/gp/profile/amzn1.account.AHZ4FGQIILQIXP3DUKGYRSFU2FGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I found it very hard to put it down  it was my son's favourite, i will read al, of them",Very nice,Verified Purchase,
Ana Costa,/gp/profile/amzn1.account.AGWUULXFCUDWQUUUMXVE5PTECHQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2020",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,It is always a pleasure to read Harry Potter. I still remember the first time I read this book.Is time for book number two!,The best!,Verified Purchase,
Miguel Acevedo,/gp/profile/amzn1.account.AGMOH45G5O6SJHR6F7YTUU2SIHQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"Its a great book for all ages, i really enjoyed it. Can wait to start the next ond pretty soon",I really enjoyed it,Verified Purchase,
Godd,/gp/profile/amzn1.account.AHCETCKYYXBAIG6AK22AE323WZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,It was so fun to stop reading even during the workAnd it was very convenient to have this book in phone as i can read everywhere!,Good,Verified Purchase,
Black Tequila,/gp/profile/amzn1.account.AFK3NDLPHQDQCYUZ366V2F6QYESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,By boy love it!,😍 love it,Verified Purchase,
Carlos Yanez,/gp/profile/amzn1.account.AF5U6Y35TB34JMYJIVWHDEDKXAMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"Was a wonderful book!!! and history I wanna read next book nice history, now I’m ready to watch the first movie hahaha",Connections between Voldemort and harry,Verified Purchase,One person found this helpful
Richard,/gp/profile/amzn1.account.AEHR753XKSPJOLR227O5F3DKLQHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"It's a wonderful story. For years, I thought I needed not go into stuff like this. I was wrong. It's a must-read.",Fantastic composition,Verified Purchase,
Entela,/gp/profile/amzn1.account.AEDFUEQK45UT4HBOQ2HPZQMW2LKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2021",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,Reading,I wanted to read something new and with adventures,Verified Purchase,
Y.K.,/gp/profile/amzn1.account.AH32JXQEL6YW7CIFETZC22MGSIKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,A must read.,Amazing book for older children and adults alike.,Verified Purchase,
Claudia So,/gp/profile/amzn1.account.AGGWQEJ724XQFZ2SBQTNPHFABVSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,I would say it's for all ages. This book has the power to release your imagination & introduce you to a wonderful magic world.,excellent book!,Verified Purchase,
Terri,/gp/profile/amzn1.account.AHUECN4VDA3EVT2NOWXB3PGX43VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"I have the book in all versions glad a bought this one, now I can travel with it without it taking up space. A must have",I have the book in all versions glad a bought this one,Verified Purchase,
Max Bonnell,/gp/profile/amzn1.account.AEQZVQVFTOQRJOURO633KRQM7ZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2019",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,love it so much and it is a good book for all ages  and is amazing quality also its is crazily good so yeah i guess ok bye,great,Verified Purchase,
potterheads,/gp/profile/amzn1.account.AG4NR3F6LJBPWCXH4UT7HTHXO2NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 26, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"honestly i like every part of this book, i’ll probably recommend this book to everyone i know and well i dont have anything against this book so 5 star!!!",BEST BOOK!!,Verified Purchase,
Simona Daniele,/gp/profile/amzn1.account.AEFA3PSGF5FSJKWWEVWYQQB64LKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,One of the best of the Harry Potter series on my opinion. I recommend it to everyone.You should go read it!!,I love it,Verified Purchase,
Yeung Chak Nam,/gp/profile/amzn1.account.AGLIA4KXRKQLMDFYV5XR6ZSDCMFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,This is the third timeto read this book. It is wonderful as i the first time to read. Excellent!,It is wonderful as i the first time to read,Verified Purchase,
JUAN GONZALO LOPEZ DIAZ,/gp/profile/amzn1.account.AG736D7YQGLCEIME27VZHPD3HLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,EXCELENTE,Five Stars,Verified Purchase,
ricardo david quiroz bazan,/gp/profile/amzn1.account.AHRFXLSVAZXXPWKBGWBIO3HNCYWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2018",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,Great book!,Five Stars,Verified Purchase,
Florin Floroi,/gp/profile/amzn1.account.AEC53N4SO2WHAAFFXYS2L7GAHYVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,Simply amazing.Doesn t matter your age !,Simply amazing. Doesn t matter your age,Verified Purchase,
Arye Segev,/gp/profile/amzn1.account.AFXK6C7VPURUPZ6TCAH3RZANXK4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,classic,Five Stars,Verified Purchase,
Fernando Cuevas,/gp/profile/amzn1.account.AGBHYS7ZBCUNW74TVL3FISHVRTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Love it,Five Stars,Verified Purchase,
Lizzie,/gp/profile/amzn1.account.AF4G6K454RZIHMVOLO3I5IX27RDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,"I've been meaning to read this for years. It did not disappoint,  even though I've seen bits of the movies. The characters are strong and clearly good or bad, a little predictable, in a children's book kind of way. The dialogue is great. The plot was strong and it's all very atmospheric. A dream world for those who like magic stories, well told.","About time, Harry Potter",Verified Purchase,One person found this helpful
Amazon Customer,/gp/profile/amzn1.account.AGUE6EM3CST5KQO7SOLHQWURCKFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Fantastic,Fantastic,Verified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHTCKE6RFWE5GNCW4TTFGUNFY7WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Loved it,Five Stars,Verified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AEYVDIPTFMAXQFTZLEVUI7NJOO5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Greatest ever series.,Five Stars,Verified Purchase,
C. Kafati,/gp/profile/amzn1.account.AEGKZRFH4REIF6WW2M7SZVI5OR7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Love Harry Potter. I've read this book about 3 times and just finished it with my 9 year old. We are Starting the next book tonight. The movies are great but they will never compare to reading each book.,a must read for all,Verified Purchase,
Sharing The Book Love,/gp/profile/amzn1.account.AFXVZEXET4FDIG5VPIB2QQKPCSYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 20, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Love Harry Potter - what more can I say - have read my paperbacks so many times they are falling apart so hence now having them on my kindle!!,Harry forever!,Verified Purchase,
Kindle Customer,/gp/profile/amzn1.account.AHI75QEBGOXMFYBZ4D32WKLTD2YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Introduced my daughter to the Wizarding world and she loved it so much she was to continue with the next book.,My five-year old loved this book!,Verified Purchase,
Blessy S Samuel,/gp/profile/amzn1.account.AFMPQVJM35JIXIGOC5BCAJUHF6BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,It's such a good book if I had a choice for a book I would pick this one for sure so if you purchase this book you should know your life is about to get magical,Amazing,Verified Purchase,
Wayne Harishun,/gp/profile/amzn1.account.AG6KV3IVK2YRRMUKCXDRZI45BVDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 8, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"What can i say ??? WOW ! This is my first time ever reading Harry Potter. I absloutly loved it. It is a must read, it has the ability awaken the inner child in ever adult. J K Rowling you super star !!!",OH MY WORD !!!,Verified Purchase,
Felipe,/gp/profile/amzn1.account.AF4CQEN3BXM55ERGVY64HF6CGIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Fantastic!,5 stars,Verified Purchase,
Liliana Arce,/gp/profile/amzn1.account.AG6IHSWJN22AQ6VY3SF3QJ6SLRAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,My daughter lived it!,Four Stars,Verified Purchase,
veronica camara machado,/gp/profile/amzn1.account.AHEGAT54ABT6NS4JY6W6EP4GKUEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,I've just read it three times. I love these books. They are fantastic in all senses. J.K. Rowling transports us to a magical and wonderful world that we had dreamed once in our lives.,I love these books,Verified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHI45EFW7TM4L7AH6LT45GEKODPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Great book for my seven year old twins,Five Stars,Verified Purchase,
Bill Payton,/gp/profile/amzn1.account.AEJTIGOQ6YSHXWVA3PLG7YJ6IDKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Although I have seen the films I still found that, because of the excellent way J K Rowling writes, it was a very enjoyable read.",because of the excellent way J K Rowling writes,Verified Purchase,
Liene Sirmane,/gp/profile/amzn1.account.AGGJLZLGT4VTHXGQO5VFLIHBKXDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,This was such an amazing book and i cant wait to read more. I cant even say anything bad about it.My 12 year old son.,Amazing,Verified Purchase,
Mieke,/gp/profile/amzn1.account.AGOCMDQYUSSILKMHXCCX4N2RRPGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Loved it. I could not stop reading📚It was amazing, can't wait to read the next book!😍🤗😍🤗FromNina",Amazing book,Verified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AE7IQ424GPECWBWCRGPXJQ7C3NFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2017",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,It was a  very good book and it was interessting and I would recommend people to read it so that,The good book,Verified Purchase,
Michaela Lambert,/gp/profile/amzn1.account.AG2V2N4XG4UKDSX2DPISGJBWYCDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Don't usually read magic stuff but this was a great read. Good classic Harry Potter. Loved all of it :-),Great,Verified Purchase,
Theodora Ploska,/gp/profile/amzn1.account.AH72GSTE3VP4GBRN27GGCECV7ENA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2016",0,,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Rowling-ebook/product-reviews/B019PIOJYU/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Not only for children definately! Wonderful and a great tool for learnerns of the english language ;),Wonderful and a great tool for learnerns of the english ...,Verified Purchase,
