author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
mason parker,/gp/profile/amzn1.account.AEZ3TB7TQKNWIOLLXGF25PLQDF4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I use this as a gym bag, in it I pack:-work uniform-swim gear (suit goggles towel)-work boots(size 11 fit in the shoe compartment)- toiletries bag- lifting belt-knee sleeves- bandsAnd i still have room left over. I got the medium and I can't imagine needing the large. Unless you are using for travel. All in all great bag and great price point.",Good bag good deal,Color: Academy Blue (408)/SilverSize: MediumVerified Purchase,One person found this helpful
alik1006,/gp/profile/amzn1.account.AERWR73CNVUDY2C353TQ3BGBLTUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 9, 2019",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,3.0 out of 5 stars,"First impression (just received today):PRO- decent quality- true to sizeCON- color is nothing like promised (see attached picture). Pitch Gray/Silver on the picture is shown as 2 black/gray color, while what I received looks more like solid silver all over- no bottom stabilizer (i.e. will not keep shape)- zippers do not look like they are going to last long... will see thoughWill give it some time, will see about the durability.",Color is nothing like on the picture,Color: Pitch Gray (012)/SilverSize: MediumVerified Purchase,34 people found this helpful
Jerry,/gp/profile/amzn1.account.AGVJKR3PCEBXHARTDVZHDQGPJPOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"Medium is a great sized bag! It’s great for the gym, where I can put a basketball, pair of shoes, toiletry bag, and a change of clothes easily in this bag. Even with all that, there’s still a ton of room for other things. The bag has a side pocket for shoes too, which is great so you don’t have to get your clothes dirty. I also use it as a weekender bag – I can easily put 3 days’ worth of clothes and shoes for a weekend trip very easily.",Versatile bag!,Color: Academy Blue (408)/SilverSize: MediumVerified Purchase,33 people found this helpful
Jonathan,/gp/profile/amzn1.account.AHD74TTGYZGMDP36PI5B5QBO67LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I wasn’t sure if I should get the large or extra large. Ended up getting the large and there is plenty of space. I do MMA training and this bag fits everything. Gloves, shin pad, hand wraps, jump rope, jiu jitsu gi, and still enough room for a change of clothes. There are plenty of pockets where I can store other things, and keep them separate, from water bottles to my phone, mouth guard, or sweat drenched shirts. I think you get the overall idea the large has plenty of space and pockets. However if you’re going to use this for carrying something like football pads you may want to get the extra large, or just go with a duffle bag.",Plenty of pockets and space.,Color: Graphite Medium Heather (040)/SilverSize: LargeVerified Purchase,31 people found this helpful
Lifted Performance,/gp/profile/amzn1.account.AFTXDPDRIKYWSYP34BEQ7T5GYFIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2021",2,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"Look this bag is perfect for what I was looking for. A small gym bag to carry a change of clothes and all my trinkets…. wrist wraps etc and even a 36” tricep rope. I hate people that don’t specify what they got, so I ordered the XSMALL. I wanted the smallest bag to carry around but still have plenty of room. And this nailed it. Super good amount of space for the size, and plenty sturdy. I carry it with me my entire workout station to station so I needed something compact. I’m also not a moron and did some research beyond the one picture on this listing. People said the bag they ordered didn’t have clips for the strap or a very front zipper on the front pocket. Well that’s because u ordered a S OR XS. It’s not hard to do a tad bit of research folks. If u go to the under armour site I’ll see that the S and XS have slightly different features. It has a front pocket but no small zipper on the outside of that pocket. And the straps r connected on both, the removable straps r only on M and up. I specifically got the XS cause I don’t care lol. I’m just using it as a gym bag so having the attached strap is perfect. Plenty of room even in the XS, front pocket is just an open compartment (no cell phone divider or anything like that). The shoe compartment is great , I use that for my towel and dirty clothes and more smelly items as it has a vent for air. Great all around bag , just do research before u pick the size for Christ’s sake!!!",XS bag is the perfect gym bag. Point blank,Color: Black (001)/SilverSize: X-SmallVerified Purchase,7 people found this helpful
F. Towery,/gp/profile/amzn1.account.AF36MBXNIFZ3WJH3YX6UO3D53SVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"This is a good gym bag, very functional.  Have no negatives.  My problem is the Amazon ad.  It comes in S,M,L, and XL.  The photos and dimensions don’t change from one size to the other.  I initially got the XL.  It was the size of a Volkswagen.  I sent it back and got a L in 2 days with no problems.  The large is still a little large for my use.  My use is that I go to the gym early in the morning, work out, then shower, shave and dress for work.  So I have about the maximum amount of stuff for typical use.  (I’m a big guy with big feet-requiring size 13 shoes).  The large size is still too large.  I wish I had gotten the medium- my fault.  My only complaint is the outside mesh carrier is too small for a water bottle and a small travel bag I keep ear buds, heart monitor, access card.",Good gym bag,Color: Black (001)/SilverSize: X-LargeVerified Purchase,8 people found this helpful
emre,/gp/profile/amzn1.account.AG5K5VFDSYSH3X7D7F7Z5CPWDLYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2019",4,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I ordered this product 2 days ago. But, padded top grab handle was missing in the package. Also, Adjustable shoulder strap is different from the picture on Amazon.","Missing pieces, Different product from picture",Color: Pitch Gray (012)/SilverSize: SmallVerified Purchase,97 people found this helpful
ChetNYC362,/gp/profile/amzn1.account.AEXNMP3JQC4WNESMBAAOUZ3RV2RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 29, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,4.0 out of 5 stars,"The four stars are for the bag.  It's fine.For the page description, I'd give this a minus five thousand.Depending on the color you pick, the bag will be a medium or a small...but you won't know until it arrives...like mine.  Now that small bag is going back via Kohls because this is the page I got when I searched for a medium one.Not happy Amazon.  Not happy at all.  Make separate f-ing pages for each size bag.",Watch to see what size your getting!!!,Color: Academy Blue (409)/WhiteSize: SmallVerified Purchase,85 people found this helpful
Samis Nagel,/gp/profile/amzn1.account.AHQEFSI2PJZ4JC25PWLIBLLNTZBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2019",4,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"High quality, beautiful item! Size M is huge. Even though is says M, is very big! Red color is true ""red"". I bought it for the gym. I carry lots of stuff and it's very roomy. I'm impressed! Love it!","Beautiful red color, Huge Medium size - Quality",Color: Red (600)/SilverSize: MediumVerified Purchase,57 people found this helpful
Ruben,/gp/profile/amzn1.account.AGVKMVWYTWQEWYGAPDYPIXGVWOOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"I got this in large and in red. I got back into the gym and wanted to have a gym bag for my clothes and sneakers plus whatever extras I needed to bring to the gym. Well I can tell you if you get the large you will have room to fit sneakers, shorts, shirt(s), socks, underwear, deodorant, shampoo, soap bar/bottle, towel, razor, shaving cream, cologne, preworkout, and protein bottle.I just used it for my first night out to the gym and fit all of this in there.....and felt I still had some ROOM! Great quality product and worth buying. I'd recommend medium if you don't want to carry all the extras lol.",The Large is BIG!,Color: Red (600)/SilverSize: LargeVerified Purchase,49 people found this helpful
alik1006,/gp/profile/amzn1.account.AERWR73CNVUDY2C353TQ3BGBLTUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 9, 2019",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,3.0 out of 5 stars,"First impression (just received today):PRO- decent quality- true to sizeCON- color is nothing like promised (see attached picture). Pitch Gray/Silver on the picture is shown as 2 black/gray color, while what I received looks more like solid silver all over- no bottom stabilizer (i.e. will not keep shape)- zippers do not look like they are going to last long... will see thoughWill give it some time, will see about the durability.",Color is nothing like on the picture,Color: Pitch Gray (012)/SilverSize: MediumVerified Purchase,34 people found this helpful
AGenius,/gp/profile/amzn1.account.AHQZAFL6Q3HSXD2U4A5QHCPNSXSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"This bag is made up of good quality material. However, one of the reasons I liked Under Armour bags in the past was the presence of a very comfortable shoulder pad on the shoulder strap. Under Armour removed that shoulder pad from Undeniable 4.0 range and that is my reason for a three star review",Stylish bag but I prefer undeniable 3.0 range due to shoulder strap,Color: Academy Blue (408)/SilverSize: X-SmallVerified Purchase,10 people found this helpful
sdwolfe,/gp/profile/amzn1.account.AGTZHU4RS6JJJYUFR3KBIRMWT2MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2020",3,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"I hope this review helps someone else who is looking into buying this duffel bag ( I didn’t see too many reviews of the large black one ) this bag looks pretty big on me and I’m 5’3”- 180 pounds. In one picture I used a queen size pillow to show the width of the bag. You can probably fit two of those pillows and still have some room.This bag is definitely bigger than I expected but I’m happy I went with the large size instead of medium because having extra space is better than not having enough space. I got this for my husband to use for short trips or when he has to work an overnight shift. It fits a large, adult sized throw blanket, a small pillow , a couple pairs of clothes, a pair of size 10 men’s shoes, and a toiletry bag and still leaves a lot of room left. You could probably fit a week or two weeks worth of clothes in it.There’s a shoe pocket on one side which I think is so cool so you can separate shoes from all the other things you want to put in it. It has a small pocket inside of it, big enough to fit a wallet or phone, etc. , a front zipper pocket that you can fit small items In, plus another pocket on the opposite side of the shoe pocket that you can fit a couple of full sized shampoo bottles In (just to give you an idea of size) . It comes with an adjustable, removable strap to wear on your shoulder and the material of the bag is pretty thick and durable.Overall I’m so happy I purchased this and my husband said it is perfect and exactly what he needs. We use underarmour products all the time and they don’t disappoint.",Durable and spacious,Color: Black (001)/SilverSize: LargeVerified Purchase,3 people found this helpful
K. Chilcote,/gp/profile/amzn1.account.AHHQHQF6CPVGMQX3OW6HT2365HZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2020",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"This bag is perfect! We have three boys all playing basketball, we bought them each a bag and everything fits great, shoes, ball, snack, water.","Perfect size for shoes, ball, snack, water!!",Color: Black (001)/SilverSize: SmallVerified Purchase,8 people found this helpful
Daniel,/gp/profile/amzn1.account.AFDEPPQCML5NMRFFJJZ2YLTRMQFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2020",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I do like this bag. The red color is pretty sharp. The “small” bag is very generous and I am able to fit my size 11 sneakers in the compartment, a pair of 12oz boxing gloves, wraps, a change of clothes, a small tub of preworkout, two water bottles in the mesh side compartment, my wireless headphones, and other knick knacks and snacks. I am pleased with it.The reason for the negative review is that I can not recommend a product that did not come compete. In the uploaded photo the wide comfort piece to the shoulder strap did not come with the bag (see product photos). I will not be returning as I read it is a common occurrence when I was looking at reviews, and ultimately for the price this bag suits my needs as is.If you won’t be disappointed not to get that little piece for the shoulder strap, then it is a great bag worthy of an initial impression rating of 5 stars. Time will tell its durability and water resistance and I hope to update the review accordingly.",Great bag. Missing parts.,Color: Red (600)/SilverSize: SmallVerified Purchase,3 people found this helpful
Scott Johnson,/gp/profile/amzn1.account.AGY6FF2YWKSZGSQFKPQVTOMZ2FOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I bought this bag for the gym. This bag is great, very durable. This is a large bag for the gym, but holds my head protection, boxing gloves and many more things perfectly. Not sure how water resistant it is?  Looks like it would be pretty water resistant though. Would buy this bag again.",Very quality bag,Color: BlackSize: MediumVerified Purchase,
Robert Smith,/gp/profile/amzn1.account.AGIXAI3F5VAKXNCUWMVRR4Z2S2VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 9, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,4.0 out of 5 stars,I got this bag for a gym bag. I love the look and feel of this duffel. Black and gray looks very sharp. Zippers feel quality. Smooth and no snags. The D ring clip on the front is a nice touch. As is the soft lined small pocket on the inside for items you don't want scratched. I ordered the small and it has plenty of room for everything I need. My only gripe is maybe have an even smaller version available as this actually has a lot of unused space for how I use it. I just go from my house to the gym and I am dressed for a workout already when I go. If you take a bag to the office and need all your workout gear and clothes in the bag this may suit you. The side open shoe compartment is great for this purpose. Overall I definitely recommend this bag if you are looking for a go-to gym bag.,I Love this bag!,Color: Graphite Medium Heather (040)/BlackSize: SmallVerified Purchase,2 people found this helpful
Jonathan Hensley,/gp/profile/amzn1.account.AEHVUZ7MG2XUEUGNRBOE3AV7DIDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,3.0 out of 5 stars,"I ordered the Medium Under Armour Adult Undeniable Duffle 4.0 Gym Bag.  This is what I received, and in the correct color I selected too.  I managed to cut one of the straps taking off some of the wrapping, but this is my fault.However.The description says this bag is machine wash and this was one of the requirements I had when looking for a duffle bag.  The care instructions tag inside the bag tells me that this should not be machine washed.  The exact text is below:Do not wash (the bag can be spot cleaned with a damp cloth and allowed to dry naturally)Do not bleachDo not tumble dryDo not ironOther than this (blatant) false advertising in my opinion (by whomever wrote the description), it appears to be an excellent duffle bag.  I'm still rather annoyed.",Inaccurate description on Amazon: Not machine washable according to the care tag inside the bag,Color: Black (005)/Metallic Gold LusterSize: MediumVerified Purchase,One person found this helpful
Jenn,/gp/profile/amzn1.account.AGL2EM7N5GB3D64G6ITVPBEPRGPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"The title isnt a joke. I, a 22 year old average sized female, could fit inside of this bag. It was difficult, but I could fit. If you think you need a medium, you likely do not.I go to the gym 3 times a week before class. I need EVERYTHING to get ready. 2 towels, full outfit, makeup bag, shampoo, conditioner, lotion, hair product, blow dryer, flat iron, curling iron, extra shoes, you name it. Plus extra workout gear like bands, water bottle, foam roller, etc.After looking at the reviews, I decided to go with a medium. Based on the pictures I thought that would be a reasonable size.I was wrong. This is massive. I can literally fit myself into the medium size bag. An entire body in one bag (hopefully there are no crazy axe murderers reading this review). Guys, I'm not kidding, I put my entire bathroom and 2 extra outfits in this bag and I still have so much room.So the space is great. But carrying it? Not great. The bag is freaking giant, I can't stress this enough. Its not uncomfortable to carry but just be aware this is much larger than you think. If you're like me and just wanna fit your ridiculous 10 step beauty routine, you probably just need a small. If you're someone who packs his own home gym into his gym bag to bring to the gym? Go with a medium.Tldr - great bag but so much larger than you'd think. Seriously, order a size down.",The medium can fit an adult human inside,Color: BlackSize: MediumVerified Purchase,2 people found this helpful
Seabass,/gp/profile/amzn1.account.AGLJX2KCSDTAM6AGEZFO22ZVESHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"This bag is a pretty good gym bag. Its quite deep, i can pack my gym clothes and my son's swim shorts,  2 towels in the main compartment with extra room to spare. The very front pocket is shallow, good for money or keys. The 2nd front pocket is large. I put my project rock headphones(in the case), lifiting gloves, multiple hygiene products and brush. The inside pocket in the main compartment can hold my Samsung galaxy 8 and keys but there is no zipperThe vented shoe pocket can fit my size 13 shoes. The shoulder strap works really well and stays in place. That was why i tried this bag instead of returning to my Adidas bag.The 1 thing i think that could be improved is the other end pocket is a mesh pocket and could be better with zipper to hold more stuff. And maybe a zipper for the inside pocket. But overall i am very happy with this bag",Very functionality gym back worth the money if you work out or need a small travel bag,Color: Royal Blue (400)/SilverSize: MediumVerified Purchase,3 people found this helpful
