author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Ranger,/gp/profile/amzn1.account.AGXIN3RXFYHVJVSZGBJLRIXF2CEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2019",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,I was very worried about purchasing this feeder after reading all the bad reviews but i received mine very quickly and hooked it up very easily and I had no leaking no trouble what so ever.. this product worked great and I'm not getting free stuff for my review I'm just trying to help you all out just like you all help me when buying on line.. I will update if I have any trouble but so far it's a life saver I'm a 53 yr old woman with arthritis so no more lugging jugs to the garden for me....😊,Worked great for me..,Size: 1 packVerified Purchase,10 people found this helpful,8804,,,
Straight_Talk,/gp/profile/amzn1.account.AEL6P4F4F63VA3UBOXO3N3VMPQ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2021",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"What a disappointment!.  Just purchased this ""Miracle-Gro Garden Feeder"".  At first glance it seemed to be a cheap plastic version of what Miracle-Gro used to sell for the same purpose of applying fertilizer via a garden hose.  After my first use it was apparent that I completely underestimated the magnitude of the poor quality of this device.I connected it to the garden hose, per instruction; turned the hose on and slid the top thumb slide switch to begin the flow of product.  The plastic thumb slide switch popped out of the frame, leaving the application mechanism permanently engaged.  Not a big problem.  I adjusted the spray options.  Between each of the options, the water wildly sprayed out all around the front housing section of the applicator.  Once all was adjusted (best as possible) the water and mixture half heartedly projected out the front about three to four feet.I have used these types of applicators many times in the past.  Never had a problem.  I had always been very pleased with the results.  This time was a horribly pathetic demonstration of a slap-it-together plastic product that simply was too cheaply and manufactured and to poorly designed to ever work satisfactorily.  I would never buy this Miracle-Gro Garden Feeder again.  Now I am wondering if Miracle-Gro has taken the same shortcuts with the production of their plant chemicals as they have taken with his thing, proudly bearing the ""Miracle-Gro"" name.I expected better.  A total complete disappointment and waste of money.",Terribly Cheap Plastic Device,Size: 1 packVerified Purchase,One person found this helpful,5233485,,,
DeArtist,/gp/profile/amzn1.account.AELRI3LRX2V7PSQY4UNVBLHQD2PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"Every time I use this sprayer, I tell myself to toss it in the trash. The last sprayer lasted for several years. This replacement was defective when I got it. It drips down unto my feet while spraying the plants. I just used it for the last time and I’m drenched in miracle grow. I’m skeptical about purchasing another one. Wondering if this sprayer is no longer made to last. Very disappointed in Miracle Grow for offering gardeners a cheap product.",Not as good as it used to be.,Size: 1 packVerified Purchase,4 people found this helpful,170437,15,30,Public
Mountain Wind,/gp/profile/amzn1.account.AEMQKEOTJJE45UOW3NKI3WVGDXXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"As others have indicated with theirs, my sample of the sprayer did not spray fertilizer in the container's upright (proper) position.Shaking the container -- to promote fertilizer pickup,  as one reviewer suggested -- did not work. Neither did dissolving the fertilizer in the container and topping it with water to the brim. The suction port in the cap is simply not patent enough to do what it is supposed to.When I turned it turned the sprayer upside down, it spewed out way too much fertilizer. Even at a quick walk. This burned the grass, despite copious subsequent watering.I took the sprayer apart to see whether it could be fixed. But the core mechanism is not user-accessible, being instead, the cheapest design and construction.Given that I have used Miracle-Gro sprayers beginning in (as I recall) the 1960s -- which worked properly and were made of decent materials -- I give them no pass on this one.",Miracle-Gro arguably trashed its brand with this worse than useless product,Size: 1 packVerified Purchase,5 people found this helpful,241031,,,
chikkeninthemist,/gp/profile/amzn1.account.AGINMVJA4MG77XG3W6H4GQRTISBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,We got this to spray on our roses and other plants in garden. It was very easy to connect to the hose and throughly fertilize the plants. Spray was consistent and able to distribute the fertilizer to the roots easily. I sprayed for nearly half an hour on the first use and was pleased to see the container remained quite full. It seems I will get a lot of use out of this. Roses looked very happy after this as well.,Easy fertilization,Size: 1 packVerified Purchase,3 people found this helpful,2777699,,,
Pat Walsh,/gp/profile/amzn1.account.AG2G6ZXW7XPSXNDGZVOPLLKVATCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2018",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"Sprayer does have a slight drip to it - but totally manageable, nothing that was irritating at all. I just took it out of the box, removed wrap from the food part, plugged my hose in, and did the whole back yard in about 15-20 mins. Read some of the other reviews. It made me worried I would receive a defective unit - but it was fine. i can see it lasting a long time. Like I said - the unit did drip a bit out of the handle. Maybe some of the reviewers had the same experience, so they gave it low ratings. It was definitely not a deal breaker - just a tiny bit of water coming out. I had no issues with that.",Sprayer works great,Size: 1 packVerified Purchase,7 people found this helpful,1700460,2065,653,Public
Ricardo Obediente,/gp/profile/amzn1.account.AFHKYMETPYMG5T3CDBMCL6THAFEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I have long beds of evergreen and flowering plants surrounding my home using the Miracle Gro garden feeder attached to my hose was the best way to fertilize my plants. I hesitated to buy this hose end garden feeder as I thought it was just another money making product for the company. But, after using I must say why did I wait so long to purchase this product - this cut down on time spent feeding my plants, directed the spray where I wanted it to go and I am confident the plants received sufficient plant food. Initially, there was leakage from the hose connection to the feeder, but I adjusted the plastic washer, and it worked.",Good for your plants,Size: 1 packVerified Purchase,3 people found this helpful,458451,79,51,Public
addictedtoreading,/gp/profile/amzn1.account.AHOJPMVBUQQ73GYRCHH7TUR35GMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2015",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"Only ONE problem with this itemk....there is a BARELY visible clear THIN piece of plastic across the top of the container. BE SURE to remove this or the sprayer will leak all over and the fertilizer will not get into the water. I was able to screw in the container without any problem....they really should have SOMETHING that forces you to remove that plastic...a tab or whatever. I was ready to return it! That being said, it is great, with many settings for various spray patterns.",REMOVE THE PLASTIC OFF TOP OF CONTAINER FIRST! AND BROKEN AFTER ONLY A FEW MONTHS-PIECE OFJUNK!,Size: 1 packVerified Purchase,22 people found this helpful,2494,,,
Jessica,/gp/profile/amzn1.account.AHSEILTXHS6NALAPPQ5AZA77FH4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"As many others have noted, this product is a massive fail. Unlike most other hose end sprayers, it does not have plastic tube to facilitate pulling up the product, meaning that for the most part it doesn't work at all.After fussing with it and looking for hours for some sort of fix, I am happy to report that I called miracle gro and they made things right without much of a fuss. I told them I was going on, referred them to all of the negative reviews here, and asked for my money back. They sent me a gift card for the purchase price via Amazon. So I wasted a bit of time, but Miracle-Gro did come through in terms of refunding my money. Would encourage others to contact them directly if they've bought this product and been similarly disappointed.","Horrible product design, doesn't work; but call Miracle-Gro and they should make things right",Size: 1 packVerified Purchase,One person found this helpful,150837,201,52,Public
The Legal Beagle,/gp/profile/amzn1.account.AHXPGFIO6WMI6KFCYQH7AEMQDINA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"Where does one start with expressing grave displeasure without using foul language?  This ""sprayer"" has a constant spraying feature - it sprays all over your clothes.  I am amazed that Scotts, who own Miracle Grow, would allow a worthless product like this to be associated with the Scotts brand name.  Perhaps Scotts does not care about its brand name reputation (I bet the stockholders would take exception to that attitude).Also, the dubious product feeding system upon which this sprayer is based is itself a disaster.  To even get the dissolved Miracle Grow product to be drawn up (forced up) into the water stream for dispersal onto the plants, the container must be absolutely full to the brim, with no leaks - it just will not properly function in that manner.  I really was hoping that this product would properly and easily dispense Miracle Grow Bloom Booster on my crepe myrtle shrubbery for an enhanced blooming effect - however, no joy!!Do NOT buy this product unless you want to be hassled and disappointed - Shame on you Scotts for marketing a disaster product like this!!!",This Is A Piece Of Junk - Poor Design & Leaks,Size: 1 packVerified Purchase,,18361,,,
Julie O,/gp/profile/amzn1.account.AHM4CI62U6SOOY7EAW3EDLVTKIOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"Product failed. Emailed MIRACLEGRO SUPPORT. (*READ FURTHER...*) There is no way to ""siphon"" plant food to mix with water from garden hose. Great idea. POOR design. Ran hose 45 minutes. Turned off & noticed blue liquid remained in container. HUH?  Did everything correct. Not my 1st rodeo. SO, tried 2nd one I had foolishly ordered. Used their products all my life. No big issues ever. 2nd = DITTO. *So. contacted support. Long heartfelt email. My parents both mid 90's recently passed... Dad used their products whole life & retired greenskeeper/ farmer. I'm caring for his acre of 24/7 blooms. Hence, why I ran hose over 45 minutes. The company's reply had 3 tips. The *1st was make sure water turned on & pressure CORRECT. *2nd was make sure Crystal's hadn't accumulated at connection. If so, how to clean & correct. MY response: I'm not intelligent enough to use product. Though, I did remember to remove plastic seal 1st !!. (AND. why would a NEW product form crystal accumulation to repair?) REALLY?!!? I tend to ""reveiw"" when 5 stars gotta gave it OR BUYER BEWARE. I can NOT be the 1st. They designed a FAULTY product & CONTINUED  to sell. Read rexeiws!!  I trusted Amazon pic +4 stars. HOW IS THAT POSSIBLE?",FAULTY DESIGN. BUYER BEWARE,Size: 1 packVerified Purchase,,1185839,38,103,Public
david reardon,/gp/profile/amzn1.account.AHE7F7WTRUYUYQQUGJ76I5GFSFIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2021",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"This is a great product except that it leaks like a rowboat made out of mesh tank tops. The leak comes from the area where the feeder attached to the hose ( the little twist on/off bit between the hose and the feeder ), so it is not the washer or the hose fitting that is the culprit. It is in the junction between the feeder and connector. The whole of the unit is not cheap-looking - so I am hoping to be able to use a thick rubber band tightened around the leak to negate any major water loss.",Great watering system - for watering your shoes,Size: 1 packVerified Purchase,One person found this helpful,4176,904,351,Public
Bryan Molick,/gp/profile/amzn1.account.AGCRZC4MBBMFPBU75VHY3JIQYRWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2021",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"I have always been a fan of Miracle-Gro fertilizer. Not so much with this feeder. The main issue I have is the fact that you don't know what amount if any fertilizer is coming out. On some potted plants I could see evidence of fertilizer, blueish tint etc.. and the next pot, just clear water. I assume the way the suction of the fertilizer works is once the jar is 100% full of water it is forced to draw the contents of the jar into the flow of water. The flaw that I question is the first few minutes of spraying will be a higher amount of fertilizer because as you continue, more water is filling up the jar and diluting the mixture. In my case, I killed the first potted plant I fertilized and I'm really not sure how much the other plants received.I will continue to use Miracle-Gro but the old fashioned way. One scoop per gallon of water in a 5 gallon bucket.",How much fertilizer is coming out? Who knows.,Size: 1 packVerified Purchase,,184113,68,47,Public
RedRover,/gp/profile/amzn1.account.AGCSS4G54KQRHHJDLJ2VEGRNNDKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 30, 2019",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,"Worked just fine. No leaks. Removed container, remover clear plastic seal. Tightened container on sprayer hand tight. Attached hose....again hand tight. Turned on faucet. Sprayed. Occasionally shaking unit to mix the contents a bit. Sprayed my approx 400 sq fr of plantings for about 10 minutes. Turned off faucet. Removed container and pour the residual on the base of a large shrub. It was easy and it worked like it should. Why not all 5 Stars.....well let’s see if it works on the plants.",Works good. No leaks. Follow the directions as for any sprayer.,Size: 1 packVerified Purchase,3 people found this helpful,1573439,18,69,Public
Kindle Customer,/gp/profile/amzn1.account.AF67KGRR2NXO3G4SAWGNVUUTGLSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2020",1,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"I installed some Kurapia in a previously bare-earth area, and after nine months it seemed to be a bit slow filling in, so I bought this to apply plant food to the area to help it grow. Some reviewers have reported that the unit leaks at the hose connection, and initially I found this to be true, but after re-tightening the connection firmly by hand I found that there was no more leakage. I did have a problem deciding how much food to put in the jar, and I decided to use about 1/3 pound and so far so good. It is difficult to tell how much food you are laying down, as the water in the jar remains blue and it seems like it is not being used; I guess I will just keep watering with the sprayer until the water clears. There are three spray settings and they work well. It lays down a nice full spray but not too much too fast...",Easy to use feeder-sprayer for the garden,Size: 1 packVerified Purchase,,4255599,3,5,Public
Alana,/gp/profile/amzn1.account.AGOYGWUPC67HFIWBG5PW5K5HLDRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 15, 2019",0,,https://www.amazon.com/Miracle-Gro-Garden-1-Pound-Purpose-Fertilizer/product-reviews/B000P0DK1Q/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,3.0 out of 5 stars,Well it's simple enough to use. Add a measured amount of miracle grow or whatever into the bowl. Then screw the top (handle )assembly) onto the bowl. Screw that whole thing onto the end of the hose and you're all set. The top part has a few selections for different stream types of liquid fertilizer. Easy to set and easy to press the button on the handle and spray. The whole thing seems to be fairly well made even though it's all plastic. I believe it will last for many years.  When I used it I had no problems and it worked the was I had expected.,Easy to use,Size: 1 packVerified Purchase,2 people found this helpful,13449825,153,135,Public
