author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Mason,/gp/profile/amzn1.account.AFR35CHAMLJURAEFSHVIUW4SFEYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2017",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"For the price, it's a nice selection of tools with good quality. It's easily portable and the case doesn't come undone. I recommend this product for anyone looking their first household tools, portability, quality, and/or low pricing.",Perfect for the price!,Color: Orange 39pcsVerified Purchase,41 people found this helpful
Britt,/gp/profile/amzn1.account.AHQC2MXKVE5VW7IDHZH2MXHGFULQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2017",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,4.0 out of 5 stars,"Great starter tool set. The tools have really come in handy since I moved into my new apartment. I expected there to be an adjustable wrench, but that's my fault for not reading all the details. I underestimated the quality of the products, specifically the box cutter... It was really sharp, so be careful!I'm giving it a 4 because the products don't stay in there designated slots. When the container is closed, items will fall out. Not the end of the world, just kind of annoying.",Good starter set,Color: Orange 39pcsVerified Purchase,35 people found this helpful
B. Bledsoe,/gp/profile/amzn1.account.AHAVO2C4MLZEGHOS6FOX6RWTKP3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2017",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,Purchased as a gift for my sister in her first apartment.  She needed a measuring tape but the price on this starter kit was excellent so she got a whole set. Perfect for anyone starting out or who needs a basic set.,Great set,Color: Orange 39pcsVerified Purchase,34 people found this helpful
HPG,/gp/profile/amzn1.account.AGTJPPEQMAPZ4X7OUZKNQ2NAHLOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2019",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I truthfully did not open this tool set, so I cannot speak to the quality of the tools or the box. The label on the top of the tool kit advises wearing gloves and contains the warning ""This product can expose you to chemicals including lead, which is known to the State of California to cause cancer or reproductive harm."" Perhaps this was to be expected for a product manufactured in China, but I did not see this warning anywhere in the product information before ordering. It's going back.",Contains lead...,Color: Red-Cutting PlierVerified Purchase,13 people found this helpful
Amber,/gp/profile/amzn1.account.AF5H4EGJOTVCPC6SNMPLINBKVNKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"As someone who formerly didn't have a toolkit, I am happy. If you just need a basic light duty around the house toolkit, this will do the trick! If you need heavy duty workhorse tools look elsewhere! These tools are lightweight and smaller sized, but for a basic home toolkit they are adequate. I personally don't use my tools that much, but it's nice to have them around in case I need to hang a picture or a random screw falls out of something, now I have the power to put it back where it belongs! I paid around $16 for the complete kit and I feel pretty happy about it!What's in the kit and how I feel about it:The good:The hammer, screwdrivers, and allen keys are awesome! There is also a special screwdriver with a bunch of attachment screw heads that are small enough to even fix your computer, also awesome!The not so good:The tape measurer and box cutter are super janky, if you think you'll use those a lot you'll be bummed.",I don't need to ask my neighbors to borrow a hammer or screwdriver anymore....,Color: Orange 39pcsVerified Purchase,
KaitKat22,/gp/profile/amzn1.account.AFDYFSDJ2RGJCA2XFL3M6JGNP7SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2017",0,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Bought this a while ago and have seldom used it. However, I recently decided I wanted to fix a lamp and needed the screwdriver from this kit. I was scouring the house looking for the pretty pink tools and my boyfriend refused to help because ""I don't know how to use anything in it."" (dude, its a hammer and a screwdriver, thats rude.)Found the kit, fixed the lamp, then used the screwdriver to unscrew some cabinets and door hinges and went to my tool master boyfriend to let him fix it all because ""I don't know how to use anything in it"".Not comparing this to craftsman or anything, but It works for a novice!",perfect set for the light DIY-er,Verified Purchase,17 people found this helpful
Kindle Customer,/gp/profile/amzn1.account.AFBCISR4M6W2DMIBMXKZXCFGFV3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2017",0,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"This was a perfect gift for what we wanted. We gave it as a graduation gift. We had given our daughter one when she went to school, and it worked out so well, we repeated the gift. Our daughter hid hers under her bed for some time, until people kept  asking if any one had a hammer, From that point on, she was the go to person. She still has it and still uses it!",The perfect gift,Verified Purchase,18 people found this helpful
TG,/gp/profile/amzn1.account.AFAGAKKU52GW5VN2SJYV7K3SULCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2018",1,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"When I received this item it had clearly been used and returned. Tools weren’t locked into their designated spots, some of the screw driver heads weren’t in their slots, there was a head placed on the screwdriver, plastic part of scissors was broken, tools were dusty and so was the outside of the container. I returned the tools and bought a different brand.",Received used and damaged tools,Color: Orange 39pcsVerified Purchase,15 people found this helpful
Wolf Larsen,/gp/profile/amzn1.account.AGRNR5OVEQ6B7BTSHO2TUTTZGJZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2018",0,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"I got this set for my mother-in-law, because when she saw mine she wanted one, too. It is a great tool set to have around the house. Because they are pink, when your husband borrows a tool out of it, he puts it back. They aren't the best quality tools ever, but are usually fine for whatever small project you need a tool for. The precision screwdrivers get used a lot and work well. The utility knife is a disappointment. The lever for pushing the next blade up doesn't lock in place on mine. It should, but it is defective I guess. I still use the knife while holding it in place with my hand, but it's probably not a wise thing to do.",Great in-the-house tool set,Verified Purchase,12 people found this helpful
Book Junkie,/gp/profile/amzn1.account.AEJAKFXPIBV2NNIYFQRIBZ4P3NWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2016",0,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"This is a great, portable little set that contains all the basic tools required to tackle minor repairs and maintenance.  For convenience, I keep mine in the trunk of my car and have had occasion to use it both at work and home.  It's easier to grab the kit and have hammer, pliers, and screwdrivers all in one place than to retrieve individual items from my big girl tool collection for easy jobs.  Would I use these tools to break down and rebuild an engine?  It's unlikely (because not only would the tools be inadequate for the task, but I know pretty much nothing about cars).  But it's perfect for hanging pictures, fixing leaky faucets, and assembling bikes and furniture.  And to think I only added it to my cart to get free shipping!","This is a great, portable little set that contains all the basic ...",Verified Purchase,20 people found this helpful
Moonsamiches,/gp/profile/amzn1.account.AGKAHURO2N5RDUGQ7ZLZK75YQZYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2018",2,,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"Poor quality. Yeah, it’s an inexpensive starter tool set but it should at least be sturdy enough to be functional. Arrived with a loose latch on one side that falls off every time the case is opened and slides back on in a loose position. Can’t really securely close the case without fearing the latch will fall back off*update: day 2 of ownership. Both latches fell off and can’t be put back on because the plastic cracked. box can’t be latched. No contact from seller regarding the first review of receiving the product broken. Pay a little more and get a different tool box",Junk,Color: Red-Cutting PlierVerified Purchase,11 people found this helpful
carriedear,/gp/profile/amzn1.account.AFUJ4FY4YFDY5WEAUUJEIXFDPCZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2020",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,2.0 out of 5 stars,"I bought this set to do little jobs around the house. When it arrived  it seemed  really cheap but I figured it didn’t really matter because it would do the job. However things in the kit started breaking right away. The scissors broke in half on the second day and I hadn’t even touched them! The plastic covering the metal parts broke in two, making the handle fall off the top half of the scissors, rendering them useless. The rest of it seems like it probably won’t last long either. I went to Home Depot and saw that you can get a similar kit from a  more reputable company like Black and Decker for a pretty similar price – I wish I had just done that!",Spend a little more and get something that will last more than 2 days,Verified Purchase,2 people found this helpful
Robin,/gp/profile/amzn1.account.AH4BASMPX7RNK3SYEDZ2MTGL3MGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2018",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,3.0 out of 5 stars,"It has what it advertises.  At this price point, it's fine.The screw driver grip is uncomfortable.The scissor grips are uncomfortable and the blades are not aligned property so it doesn't close all the way.The tape in the tape measure doesn't come out or go in easily, but when it is out it's pretty flimsy.The tape measure and the the L keys do not stay in place when you open the box.Everything else is really hard to put back into it's slot.Even with those problems... the tools do what they were made to do.  So if you just need a toolkit to keep around the house and won't be using it often, this is fine.  For instance, it has everything you need to help assemble boxed furniture.",Fine for the price.,Color: Red-Cutting PlierVerified Purchase,3 people found this helpful
Geriatric Suthriner,/gp/profile/amzn1.account.AHGRBYMPUODFGF375ZEBEO5PRC5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"The tools are entirely serviceable, but as I purchased this as a small set of tools to throw into my filing cabinet at work, the best part is the variety of tools they throw into a very small case.  I haven't damaged any of them, but they don't feel as durable as a quality set of shop or automotive  tools -- but that wasn't what I was looking for. Seems to be just the ticket for work to tighten the odd screw, install small items or tap offending gizmos back into place rather than having to wait for building maintenance or IT to show up.  A good deal...",Handy...,Color: Red-Cutting PlierVerified Purchase,3 people found this helpful
McSusie,/gp/profile/amzn1.account.AEAMNJKUNI3GJQPBFNGKEWYYA2BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2020",5,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,I gave this girlie pink & black tool set to my oldest daughter for Christmas.  She bought her first home a year ago & has been borrowing my husbands tools ever since.  This set is a pretty decent starter set if you have no tools of your own.  Every woman should have a nice set of tools like this if she Ives alone.  Even if you live in an apartment like my youngest daughter you occasionally need tools.  I will be buying another set for her next.  These are a great value for the money & they seem pretty durable & sturdy.  Time will tell as she uses them for repairs.  They sure are cute looking & we love the nice case which holds them all in one spot instead of taking up a kitchen drawer.  Buy these for the single women In your life.  They need them.  I enjoy writing honest reviews for my fellow Amazonians.  I hope you find this review helpful.  CHEERS!,Every single woman needs these!,Verified Purchase,
JLadii,/gp/profile/amzn1.account.AEABH3P4KOPAUY2STH2NLSFBL2XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2019",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,4.0 out of 5 stars,"Your browser does not support HTML5 video.           **The pronoun she is used in the title because that is how I identify. This product nor my review is geared toward gender specifically.I purchased this to have on hand in a pinch and for minor household uses like hanging pictures, etc. I believe that is what it is designed to accommodate. I do not believe this is a good choice if you are going to have ongoing projects or daily use. While the quality is very good, some of the pieces will not hold up for daily use.I posted a video review.",Can she fix it? Yes she CAN!!!,Color: Orange 39pcsVerified Purchase,2 people found this helpful
Zigan,/gp/profile/amzn1.account.AGD6ZBZ2XH3HRY7JEB5FQRVQDP3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2019",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,2.0 out of 5 stars,"I will be returning this... Can't say I would really recommend this to anyone. The tools feel and look very cheap, which was to be somewhat expected, however, there are multiple issues right out of the box.The first of which was the measuring tape -- Pulling beyond 1 - 2 feet made the mechanism get stuck and I could not retract the tape, even trying to push it back in or pulling more out. It's an overall design flaw. Could just be my set but it made it inoperable.Secondly the scissors looked to have been used, the metal within the blade had scratch marks...The hammer's handle is rotated slightly which makes gripping seem a little awkward and the latches for the tool box are not comfortable to handle and not smooth at all. I'd honestly wouldn't even gift this to anyone, it would be kind of embarrassing. Save a little more money and get a bit nicer tool kit.","Cheap design, multiple flaws/issues",Color: Orange 39pcsVerified Purchase,
Laura,/gp/profile/amzn1.account.AFE3P6QZER2FTCVUQUAOQFHNLPTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2020",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"Okay let me just say this is the most handy little kit I have ever seen!  It comes in hot pink or a standard Orange. I bought the hot pink for my daughter she loved it and said it was so easy to find everything she needed from an allen wrench to a screwdriver, to a tape measure. In fact she liked it so much that I ordered one for my daughter-in-law. I have a big tool box with all the tools I need, but while I was at my son's house I use the hot pink tools in the kit and I ordered another one for myself. I think I'm going to give these as Christmas gifts and order about five more because they're such a good deal for the price.",Absolutely smoking deal,Verified Purchase,
TGoodwin,/gp/profile/amzn1.account.AEPREXRJMGVFAFRZO2HETCLAD3KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2020",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"There's a difference between someone who makes a living as a handyman and someone who just wants the right tool on hand if something requires it (like ordering something from Amazon with ""some assembly"" required and you find yourself needing an Allen wrench).  This kit has pretty much anything you'd ever need for home use.  The pieces feel solid and the variety is impressive.  If you actually ARE a handyman you're probably going to want a heavier hammer, a power drill with a lot of bits, perhaps a skill saw … as stated above, this is for the average citizen for home use.  It's an excellent set, well priced, for that purpose.",Not a handyman?,Color: Orange 39pcsVerified Purchase,
Antonia Knaggs,/gp/profile/amzn1.account.AHFPU3MCNAC3XZVXAMQTZS65VVKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2019",1,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"After looking everywhere for a small tool kit that wasn't a ridiculous price I found this one and I am very impressed with it, the hammer is smaller then the normal one and fits right into my hand with ease and is light enough that I wont have trouble nailing things in or putting small projects together, everything else is real helpful as my husbands family had gotten rid of his tool box without him knowing so its a nice little starter set for a small apartment life . If there was any complaints about this it would simply be about the color choice as well as the fact that the measuring tape only goes to 10ft, wished it went a little father but I can make it work",Good buy,Verified Purchase,One person found this helpful
Mama V,/gp/profile/amzn1.account.AFUQXTNAC6Y2REA5VUNNWVVUMANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2019",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"Good little set of tools to use just in case.  Would be a great set to have in your vehicle or to purchase as a gift for a college student moving into an apartment/dorm.  I bought this as a gift for my teenage son.  He was always taking his dads tools for little projects and then forgetting to put them back where they belong.  I figured if I got him his own set of tools with a case having a distinct space for everything, he would do a better job keeping things together.  Plus, it's a nice set to take with him when he moves out one day.  He was happy with it.",Great student gift or set of tools to keep in vehicle,Color: Orange 39pcsVerified Purchase,One person found this helpful
Poki,/gp/profile/amzn1.account.AHTQT5BSVGOV7TPHVJJUWM5D7NRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2016",0,0,https://www.amazon.com/Cartman-Orange-39-Piece-Tool-Set/product-reviews/B00RF9J8DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,3.0 out of 5 stars,"Update 4/19/2018I've had it for almost 2 years now. It held up okay FOR SOMEONE THAT DOESN'T USE IT EVEN ONCE A MONTH!! So keep that in mind.I literally only take this out whenever I need it which is like...every other month? For really small things.The materials are made cheaply and the price is definitely what you pay for, not more.So get this if you won't use it for big things. Probably won't even hold up for BIG emergencies. My bike broke last year and I had to get a different pair of Slip joint pliers.The scissors suck too but the screw driver and the different bits are not too shabby.Case is not great btw.Just got this! It's clearly not meant for hard labor. It's perfect if it's just for minimal use around the house or in your car. It will do for small stuff. Don't get this if you're a contract Carpenter or something.",Good for having in the house/car,Color: Orange 39pcsVerified Purchase,3 people found this helpful
